gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN1574_c0_g1	3764.37046230833	0.0498625694243724	0.0498938428877172	0.999373199947431	0.317613937453654	0.492849213290152
TRINITY_DN1575_c0_g1	1769.84455227239	-0.010951385286635	0.0801236239532361	-0.136681102854594	0.891282867070301	0.942602327101376
TRINITY_DN1576_c0_g1	576.205071088726	0.260789856461656	0.106801492657053	2.44181846127441	0.0146134930749006	0.0452897512651879
TRINITY_DN1577_c0_g1	11373.2879829891	0.112763901681109	0.0645305855735449	1.74744891401292	0.0805594990489606	0.180177806024017
TRINITY_DN1578_c0_g1	4801.12441040875	-0.00312288557481071	0.0523923498291817	-0.0596057551339549	0.952469634587096	0.975224881829791
TRINITY_DN15782_c0_g1	1884.90306884686	-0.0118809309241035	0.0617060523449236	-0.192540771490155	0.847318634281066	0.915800133124726
TRINITY_DN15783_c0_g1	15515.1391592452	-0.55315713967174	0.0435977089920858	-12.687757050999	6.91374690756232e-37	6.34935940490417e-35
TRINITY_DN15784_c0_g1	7333.89920155381	0.0111268767540201	0.0432690466292932	0.257155579353282	0.797058673632581	0.885948877694606
TRINITY_DN15785_c0_g1	12.6122707543279	-0.0300903077866196	0.645010574928475	-0.0466508751270571	0.962791483652187	NA
TRINITY_DN15786_c0_g1	16886.8879410757	0.106159859297194	0.0421068861741376	2.52119947455052	0.0116955530954617	0.0376062800497161
TRINITY_DN15787_c0_g1	721.595014788855	-0.223739080440111	0.0918362131575166	-2.43628382255217	0.0148390361811019	0.0459254902441255
TRINITY_DN15788_c0_g1	1406.82103488407	0.230292447019847	0.0702805630051951	3.27675871069536	0.00105006063632513	0.00485773172017493
TRINITY_DN15789_c0_g1	21.1510887033894	0.101792342062237	0.530253978153425	0.191969030419578	0.847766464361554	0.915844217891488
TRINITY_DN1579_c0_g1	3625.90589228898	0.0215107147622725	0.0492945401009989	0.436371142081851	0.662567473011723	0.79444541128504
TRINITY_DN15790_c0_g1	15.2107412185695	0.650082699163947	0.624609842056562	1.04078202966433	0.297976722110247	NA
TRINITY_DN15791_c0_g1	151.206951454479	0.492478112587987	0.18431808144799	2.67189257135878	0.00754247909026674	0.0261689714003087
TRINITY_DN15792_c0_g1	3704.10078480182	0.0504272561949164	0.0584830549722352	0.862254138722006	0.388547683641217	0.563748049777681
TRINITY_DN15794_c0_g1	2323.32940240478	0.078471473470671	0.0579136767415168	1.35497308901503	0.175426131153962	0.32306838149901
TRINITY_DN15795_c0_g1	517.107196007099	-0.126147635414525	0.102964430736187	-1.22515741127863	0.220515917397493	0.380710388754544
TRINITY_DN15796_c0_g1	2169.1821780207	0.0423236761254806	0.0583075985377347	0.72586896368387	0.467919104534825	0.636720886122381
TRINITY_DN15797_c0_g1	254.905487302171	-0.0800706115065917	0.148222831546768	-0.540204303689392	0.589056145024424	0.737930968383785
TRINITY_DN15799_c1_g1	67084.2855248712	-0.0305005871727644	0.0439942198322831	-0.693286238261303	0.488129937614513	0.654651773043295
TRINITY_DN15799_c2_g1	16.3143245266007	1.3378278195793	0.628510537674001	2.12856863869037	0.0332899654965782	NA
TRINITY_DN158_c0_g1	2718.76164609929	-0.166875537376749	0.0570443520303676	-2.92536476333209	0.00344052680746265	0.0134666617786417
TRINITY_DN1580_c0_g1	3820.26806824319	0.103206336517714	0.0527587360204336	1.95619425904635	0.0504422745602698	0.124390284364384
TRINITY_DN15800_c0_g1	52.694980994327	-0.311727786073953	0.317070224583371	-0.9831506142955	0.325533316658715	0.501077449962107
TRINITY_DN15801_c0_g1	111.649935198689	-0.498489080636051	0.621382877098901	-0.802225325170507	0.422422629399444	0.594217515566583
TRINITY_DN15802_c0_g1	2859.87813362025	-0.44717963807081	0.0665716291513961	-6.71727046147302	1.85160108607887e-11	3.42889090014605e-10
TRINITY_DN15804_c0_g1	4164.42018263602	0.0592439707933665	0.0467105668245986	1.26832052832567	0.204683509029906	0.361064598445541
TRINITY_DN15805_c0_g1	22467.5862560339	-0.351969920310456	0.0368193942733882	-9.55936204971325	1.18484792397678e-21	5.03001477159953e-20
TRINITY_DN15806_c0_g1	2226.61588343405	-0.346934345449534	0.061615264989185	-5.63065573945725	1.79525748476249e-08	2.16006916615807e-07
TRINITY_DN15807_c0_g1	11797.9183016381	0.146921436393985	0.11852868919758	1.23954324804078	0.215144382924897	0.374091855935872
TRINITY_DN15808_c0_g1	4133.45818118586	0.220843076088531	0.0516862954316069	4.27275884728009	1.93069226303433e-05	0.000136177353975776
TRINITY_DN1581_c0_g1	12109.4786625137	-0.162400288267636	0.0415513416672367	-3.90842465613304	9.28999094764508e-05	0.000567616554845932
TRINITY_DN15810_c0_g1	200.146880202099	-0.171384488956882	0.160933545213799	-1.06493949865579	0.286903309236767	0.4595354659425
TRINITY_DN15811_c0_g1	12.6154483667298	-0.649898158224154	0.67173158346128	-0.96749680114098	0.333295739610834	NA
TRINITY_DN15812_c0_g1	1091.57848057233	0.10035327197107	0.0735816484226372	1.36383560469674	0.172619311645849	0.319336856076597
TRINITY_DN15813_c0_g1	2272.62598021859	-0.137521651918467	0.0629290020002399	-2.18534614481798	0.0288634763915232	0.0787663091339323
TRINITY_DN15814_c0_g1	77.2822211308246	-0.906668446795122	0.26474795379669	-3.42464760838676	0.000615597332383185	0.00304082107104757
