gene_id	baseMean	dispersion	maxCooks	betaConverged
gene_330	181.928149494997	0.0149430447136215	0.140083771281552	TRUE
gene_331	3575.53889726439	0.00269150223856982	0.0204165646590389	TRUE
gene_332	733.228899914231	0.00411596532593937	0.0366790579618532	TRUE
gene_333	4378.62484890692	0.00606597235302385	0.0530840229135279	TRUE
gene_334	1223.52751814713	0.00437963071338265	0.0413760999083582	TRUE
gene_335	2429.8489008429	0.00291889010492398	0.0236885915554809	TRUE
gene_336	452.486023282899	0.00799890394996849	0.0798622837764539	TRUE
gene_337	1213.13210675818	0.0142555695216023	0.175122215572071	TRUE
gene_338	572.544174978426	0.0135917307925144	0.317301372032157	TRUE
gene_339	1764.66245744851	0.00428428414987797	0.0408942021181794	TRUE
gene_340	530.074288248119	0.0157526199339064	0.37209160543803	TRUE
gene_341	2602.97150159517	0.00247302935201004	0.0118464081377715	TRUE
gene_342	1160.19685433549	0.0287729163382515	0.372713462399	TRUE
gene_343	566.856811849269	0.00598124851158539	0.0668610579571813	TRUE
gene_344	1449.89114462367	0.00532367659680295	0.0641551280577042	TRUE
gene_345	4246.90131250929	0.00283243918834993	0.0186272076154884	TRUE
