ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_numeric_id	pathway_name	raw_prefixes_observed
map03015	map03015	11/379	51/2403	0.215686274509804	1.36753065342232	1.14778580258636	0.168579032111766	0.839988625522422	0.826067852453302	TRINITY_DN1075_c0_g1/TRINITY_DN1270_c0_g2/TRINITY_DN1303_c0_g1/TRINITY_DN1841_c0_g2/TRINITY_DN1921_c0_g1/TRINITY_DN2261_c0_g1/TRINITY_DN2868_c0_g1/TRINITY_DN298_c0_g1/TRINITY_DN3070_c0_g1/TRINITY_DN31_c0_g1/TRINITY_DN3507_c0_g1	11	interaction_vs_self	significant	up	FALSE	3015	map03015	ko,map
map00440	map00440	2/379	5/2403	0.4	2.53614775725594	1.4876276997286	0.179033948682242	0.876962901172336	0.862429369209727	TRINITY_DN511_c0_g1/TRINITY_DN873_c0_g1	2	interaction_vs_self	significant	up	FALSE	440	map00440	ko,map
map04212	map04212	6/379	25/2403	0.24	1.52168865435356	1.13442639669116	0.190071727460083	0.881175205962963	0.866571865270442	TRINITY_DN10814_c0_g1/TRINITY_DN12439_c0_g1/TRINITY_DN1435_c0_g1/TRINITY_DN1734_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN4740_c0_g1	6	interaction_vs_self	significant	up	FALSE	4212	map04212	ko,map
map04728	map04728	6/379	25/2403	0.24	1.52168865435356	1.13442639669116	0.190071727460083	0.881175205962963	0.866571865270442	TRINITY_DN1008_c0_g1/TRINITY_DN3029_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN4682_c1_g1/TRINITY_DN566_c0_g1/TRINITY_DN6381_c0_g1	6	interaction_vs_self	significant	up	FALSE	4728	map04728	ko,map
map01524	map01524	8/379	36/2403	0.222222222222222	1.4089709762533	1.0696592769062	0.195967179485931	0.881175205962963	0.866571865270442	TRINITY_DN1372_c0_g1/TRINITY_DN138_c0_g1/TRINITY_DN1400_c0_g1/TRINITY_DN15874_c0_g1/TRINITY_DN268_c0_g1/TRINITY_DN4802_c0_g1/TRINITY_DN556_c0_g1/TRINITY_DN5915_c0_g1	8	interaction_vs_self	significant	up	FALSE	1524	map01524	ko,map
map04139	map04139	8/379	36/2403	0.222222222222222	1.4089709762533	1.0696592769062	0.195967179485931	0.881175205962963	0.866571865270442	TRINITY_DN1037_c0_g1/TRINITY_DN2948_c0_g1/TRINITY_DN2998_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN4659_c0_g1/TRINITY_DN4822_c0_g1/TRINITY_DN5886_c0_g1/TRINITY_DN894_c0_g1	8	interaction_vs_self	significant	up	FALSE	4139	map04139	ko,map
map04962	map04962	5/379	20/2403	0.25	1.58509234828496	1.13678477288383	0.196738344202927	0.881175205962963	0.866571865270442	TRINITY_DN1008_c0_g1/TRINITY_DN4508_c0_g1/TRINITY_DN6381_c0_g1/TRINITY_DN785_c0_g1/TRINITY_DN940_c0_g1	5	interaction_vs_self	significant	up	FALSE	4962	map04962	ko,map
map05145	map05145	3/379	10/2403	0.3	1.90211081794195	1.23677128667585	0.199901929071409	0.881175205962963	0.866571865270442	TRINITY_DN3821_c0_g1/TRINITY_DN566_c0_g1/TRINITY_DN6594_c0_g1	3	interaction_vs_self	significant	up	FALSE	5145	map05145	ko,map
map05215	map05215	4/379	15/2403	0.266666666666667	1.69076517150396	1.16107360698163	0.201237244268358	0.881175205962963	0.866571865270442	TRINITY_DN1008_c0_g1/TRINITY_DN3029_c0_g1/TRINITY_DN4797_c0_g1/TRINITY_DN6381_c0_g1	4	interaction_vs_self	significant	up	FALSE	5215	map05215	ko,map
map00480	map00480	8/379	37/2403	0.216216216216216	1.3708906795978	0.983649247524494	0.218049669040817	0.940542602280537	0.924955391060808	TRINITY_DN111_c0_g1/TRINITY_DN1372_c0_g1/TRINITY_DN1400_c0_g1/TRINITY_DN16116_c0_g1/TRINITY_DN268_c0_g1/TRINITY_DN3507_c0_g1/TRINITY_DN4802_c0_g1/TRINITY_DN5915_c0_g1	8	interaction_vs_self	significant	up	FALSE	480	map00480	ko,map
map05014	map05014	4/379	16/2403	0.25	1.58509234828496	1.01591893005048	0.237185935846504	0.955554979927313	0.939718974978599	TRINITY_DN1734_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN4740_c0_g1/TRINITY_DN734_c0_g1	4	interaction_vs_self	significant	up	FALSE	5014	map05014	ko,map
map01120	map01120	51/379	294/2403	0.173469387755102	1.09985999676916	0.790729197713228	0.237971493133934	0.955554979927313	0.939718974978599	TRINITY_DN1100_c0_g1/TRINITY_DN1115_c0_g1/TRINITY_DN12267_c0_g1/TRINITY_DN12915_c0_g1/TRINITY_DN137_c0_g1/TRINITY_DN14260_c0_g1/TRINITY_DN14484_c0_g1/TRINITY_DN15791_c0_g1/TRINITY_DN15838_c0_g1/TRINITY_DN16043_c0_g1/TRINITY_DN16298_c0_g1/TRINITY_DN17644_c0_g1/TRINITY_DN18073_c0_g1/TRINITY_DN1972_c0_g1/TRINITY_DN2242_c0_g1/TRINITY_DN2357_c0_g1/TRINITY_DN2555_c0_g1/TRINITY_DN2615_c0_g1/TRINITY_DN2616_c0_g1/TRINITY_DN2770_c0_g1/TRINITY_DN2794_c0_g1/TRINITY_DN297_c0_g1/TRINITY_DN3147_c0_g1/TRINITY_DN3223_c0_g1/TRINITY_DN3261_c0_g1/TRINITY_DN34_c0_g1/TRINITY_DN3470_c0_g1/TRINITY_DN3491_c0_g1/TRINITY_DN3771_c0_g1/TRINITY_DN3804_c0_g1/TRINITY_DN39_c0_g1/TRINITY_DN4096_c0_g1/TRINITY_DN4415_c0_g1/TRINITY_DN4632_c0_g1/TRINITY_DN4650_c0_g1/TRINITY_DN4938_c0_g1/TRINITY_DN5019_c0_g1/TRINITY_DN5276_c0_g1/TRINITY_DN5360_c0_g1/TRINITY_DN5388_c1_g1/TRINITY_DN568_c0_g1/TRINITY_DN5791_c0_g1/TRINITY_DN5830_c0_g1/TRINITY_DN674_c0_g1/TRINITY_DN6810_c0_g1/TRINITY_DN7541_c0_g1/TRINITY_DN80_c0_g1/TRINITY_DN8817_c0_g1/TRINITY_DN8903_c0_g1/TRINITY_DN9_c0_g2/TRINITY_DN9084_c0_g1	51	interaction_vs_self	significant	up	FALSE	1120	map01120	ko,map
map04120	map04120	11/379	55/2403	0.2	1.26807387862797	0.870137025519496	0.240407012197466	0.955554979927313	0.939718974978599	TRINITY_DN1035_c0_g1/TRINITY_DN10682_c0_g1/TRINITY_DN1207_c0_g1/TRINITY_DN1401_c0_g1/TRINITY_DN1914_c0_g1/TRINITY_DN1997_c0_g1/TRINITY_DN298_c0_g1/TRINITY_DN4489_c0_g1/TRINITY_DN532_c0_g1/TRINITY_DN825_c0_g1/TRINITY_DN895_c0_g1	11	interaction_vs_self	significant	up	FALSE	4120	map04120	ko,map
map04550	map04550	2/379	6/2403	0.333333333333333	2.11345646437995	1.18145096565203	0.241673013826932	0.955554979927313	0.939718974978599	TRINITY_DN3029_c0_g1/TRINITY_DN3821_c0_g1	2	interaction_vs_self	significant	up	FALSE	4550	map04550	ko,map
map04659	map04659	2/379	6/2403	0.333333333333333	2.11345646437995	1.18145096565203	0.241673013826932	0.955554979927313	0.939718974978599	TRINITY_DN3821_c0_g1/TRINITY_DN4797_c0_g1	2	interaction_vs_self	significant	up	FALSE	4659	map04659	ko,map
map04927	map04927	2/379	6/2403	0.333333333333333	2.11345646437995	1.18145096565203	0.241673013826932	0.955554979927313	0.939718974978599	TRINITY_DN1008_c0_g1/TRINITY_DN6381_c0_g1	2	interaction_vs_self	significant	up	FALSE	4927	map04927	ko,map
map04979	map04979	3/379	11/2403	0.272727272727273	1.7291916526745	1.04871697039228	0.244674977559243	0.955554979927313	0.939718974978599	TRINITY_DN12496_c0_g1/TRINITY_DN1485_c0_g1/TRINITY_DN2389_c0_g1	3	interaction_vs_self	significant	up	FALSE	4979	map04979	ko,map
map04621	map04621	5/379	22/2403	0.227272727272727	1.44099304389542	0.899009403107557	0.258780442400073	0.997167304714949	0.980641676463435	TRINITY_DN14186_c0_g1/TRINITY_DN14291_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN4797_c0_g1/TRINITY_DN846_c0_g1	5	interaction_vs_self	significant	up	FALSE	4621	map04621	ko,map
map05169	map05169	13/379	68/2403	0.191176470588235	1.21212944280615	0.767737612063465	0.266893882180926	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN1107_c0_g1/TRINITY_DN16074_c0_g1/TRINITY_DN1855_c1_g1/TRINITY_DN1881_c0_g1/TRINITY_DN208_c0_g1/TRINITY_DN298_c0_g1/TRINITY_DN3029_c0_g1/TRINITY_DN34_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN4716_c0_g1/TRINITY_DN6381_c0_g1/TRINITY_DN6594_c0_g1	13	interaction_vs_self	significant	up	FALSE	5169	map05169	ko,map
map00010	map00010	11/379	57/2403	0.192982456140351	1.22358005832523	0.739107044313631	0.280037040620981	0.999936567882209	0.983365045813864	TRINITY_DN1115_c0_g1/TRINITY_DN15838_c0_g1/TRINITY_DN2770_c0_g1/TRINITY_DN2794_c0_g1/TRINITY_DN4632_c0_g1/TRINITY_DN4938_c0_g1/TRINITY_DN5019_c0_g1/TRINITY_DN5057_c0_g1/TRINITY_DN5830_c0_g1/TRINITY_DN674_c0_g1/TRINITY_DN9_c0_g2	11	interaction_vs_self	significant	up	FALSE	10	map00010	ko,map
map00450	map00450	3/379	12/2403	0.25	1.58509234828496	0.879075357462193	0.290795709780824	0.999936567882209	0.983365045813864	TRINITY_DN1113_c0_g1/TRINITY_DN1993_c0_g1/TRINITY_DN8962_c0_g1	3	interaction_vs_self	significant	up	FALSE	450	map00450	ko,map
map00930	map00930	3/379	12/2403	0.25	1.58509234828496	0.879075357462193	0.290795709780824	0.999936567882209	0.983365045813864	TRINITY_DN16298_c0_g1/TRINITY_DN3804_c0_g1/TRINITY_DN8903_c0_g1	3	interaction_vs_self	significant	up	FALSE	930	map00930	ko,map
map00120	map00120	2/379	7/2403	0.285714285714286	1.81153411232567	0.930279060114582	0.305017650418808	0.999936567882209	0.983365045813864	TRINITY_DN2839_c0_g1/TRINITY_DN5354_c0_g1	2	interaction_vs_self	significant	up	FALSE	120	map00120	ko,map
map04340	map04340	2/379	7/2403	0.285714285714286	1.81153411232567	0.930279060114582	0.305017650418808	0.999936567882209	0.983365045813864	TRINITY_DN1997_c0_g1/TRINITY_DN3029_c0_g1	2	interaction_vs_self	significant	up	FALSE	4340	map04340	ko,map
map04213	map04213	7/379	35/2403	0.2	1.26807387862797	0.691191714603812	0.309154778837485	0.999936567882209	0.983365045813864	TRINITY_DN1680_c0_g1/TRINITY_DN1734_c0_g1/TRINITY_DN22_c0_g1/TRINITY_DN4050_c0_g1/TRINITY_DN4740_c0_g1/TRINITY_DN560_c0_g1/TRINITY_DN6594_c0_g1	7	interaction_vs_self	significant	up	FALSE	4213	map04213	ko,map
map04926	map04926	4/379	18/2403	0.222222222222222	1.4089709762533	0.753503721317204	0.312647477346037	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN566_c0_g1/TRINITY_DN6381_c0_g1	4	interaction_vs_self	significant	up	FALSE	4926	map04926	ko,map
map05131	map05131	5/379	24/2403	0.208333333333333	1.32091029023747	0.683585584288859	0.324655005741091	0.999936567882209	0.983365045813864	TRINITY_DN1997_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN39_c0_g1/TRINITY_DN4023_c0_g1/TRINITY_DN577_c0_g1	5	interaction_vs_self	significant	up	FALSE	5131	map05131	ko,map
map05225	map05225	7/379	36/2403	0.194444444444444	1.23284960422164	0.60901568507724	0.33647592350855	0.999936567882209	0.983365045813864	TRINITY_DN1372_c0_g1/TRINITY_DN1400_c0_g1/TRINITY_DN268_c0_g1/TRINITY_DN3029_c0_g1/TRINITY_DN4802_c0_g1/TRINITY_DN577_c0_g1/TRINITY_DN5915_c0_g1	7	interaction_vs_self	significant	up	FALSE	5225	map05225	ko,map
map00592	map00592	3/379	13/2403	0.230769230769231	1.46316216764766	0.72444706273716	0.337437253282198	0.999936567882209	0.983365045813864	TRINITY_DN1310_c0_g1/TRINITY_DN2128_c0_g1/TRINITY_DN2378_c0_g1	3	interaction_vs_self	significant	up	FALSE	592	map00592	ko,map
map04670	map04670	3/379	13/2403	0.230769230769231	1.46316216764766	0.72444706273716	0.337437253282198	0.999936567882209	0.983365045813864	TRINITY_DN3821_c0_g1/TRINITY_DN566_c0_g1/TRINITY_DN577_c0_g1	3	interaction_vs_self	significant	up	FALSE	4670	map04670	ko,map
map04931	map04931	4/379	19/2403	0.210526315789474	1.33481460908207	0.633911932501644	0.351247424740927	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN1359_c0_g1/TRINITY_DN3029_c0_g1/TRINITY_DN6381_c0_g1	4	interaction_vs_self	significant	up	FALSE	4931	map04931	ko,map
map03040	map03040	16/379	91/2403	0.175824175824176	1.11479022296964	0.482983765607387	0.358057149441157	0.999936567882209	0.983365045813864	TRINITY_DN11099_c0_g1/TRINITY_DN1113_c0_g1/TRINITY_DN1270_c0_g2/TRINITY_DN16083_c0_g1/TRINITY_DN2511_c4_g1/TRINITY_DN272_c0_g1/TRINITY_DN2866_c0_g1/TRINITY_DN31_c0_g1/TRINITY_DN3855_c0_g1/TRINITY_DN3863_c0_g1/TRINITY_DN446_c0_g1/TRINITY_DN451_c0_g1/TRINITY_DN528_c0_g1/TRINITY_DN579_c0_g1/TRINITY_DN6594_c0_g1/TRINITY_DN7814_c0_g1	16	interaction_vs_self	significant	up	FALSE	3040	map03040	ko,map
map05034	map05034	6/379	31/2403	0.193548387096774	1.22716826963997	0.550772219894045	0.362109435802933	0.999936567882209	0.983365045813864	TRINITY_DN1_c0_g1/TRINITY_DN1008_c0_g1/TRINITY_DN3823_c0_g2/TRINITY_DN4682_c1_g1/TRINITY_DN566_c0_g1/TRINITY_DN6381_c0_g1	6	interaction_vs_self	significant	up	FALSE	5034	map05034	ko,map
map01200	map01200	22/379	128/2403	0.171875	1.08975098944591	0.451496493593427	0.363367257876344	0.999936567882209	0.983365045813864	TRINITY_DN12915_c0_g1/TRINITY_DN137_c0_g1/TRINITY_DN14260_c0_g1/TRINITY_DN14484_c0_g1/TRINITY_DN16298_c0_g1/TRINITY_DN1734_c0_g1/TRINITY_DN17611_c0_g1/TRINITY_DN18073_c0_g1/TRINITY_DN1972_c0_g1/TRINITY_DN2555_c0_g1/TRINITY_DN3804_c0_g1/TRINITY_DN3814_c0_g1/TRINITY_DN3896_c0_g1/TRINITY_DN4021_c0_g1/TRINITY_DN4740_c0_g1/TRINITY_DN568_c0_g1/TRINITY_DN5791_c0_g1/TRINITY_DN674_c0_g1/TRINITY_DN8817_c0_g1/TRINITY_DN8903_c0_g1/TRINITY_DN9_c0_g2/TRINITY_DN9084_c0_g1	22	interaction_vs_self	significant	up	FALSE	1200	map01200	ko,map
map05200	map05200	10/379	55/2403	0.181818181818182	1.15279443511633	0.495953190100142	0.36484343080786	0.999936567882209	0.983365045813864	TRINITY_DN1372_c0_g1/TRINITY_DN1400_c0_g1/TRINITY_DN268_c0_g1/TRINITY_DN2715_c0_g1/TRINITY_DN3029_c0_g1/TRINITY_DN4797_c0_g1/TRINITY_DN4802_c0_g1/TRINITY_DN4954_c0_g1/TRINITY_DN566_c0_g1/TRINITY_DN5915_c0_g1	10	interaction_vs_self	significant	up	FALSE	5200	map05200	ko,map
map00965	map00965	2/379	8/2403	0.25	1.58509234828496	0.717162389535979	0.367291561726056	0.999936567882209	0.983365045813864	TRINITY_DN17664_c0_g1/TRINITY_DN4682_c1_g1	2	interaction_vs_self	significant	up	FALSE	965	map00965	ko,map
map04622	map04622	2/379	8/2403	0.25	1.58509234828496	0.717162389535979	0.367291561726056	0.999936567882209	0.983365045813864	TRINITY_DN3821_c0_g1/TRINITY_DN8886_c1_g1	2	interaction_vs_self	significant	up	FALSE	4622	map04622	ko,map
map04917	map04917	2/379	8/2403	0.25	1.58509234828496	0.717162389535979	0.367291561726056	0.999936567882209	0.983365045813864	TRINITY_DN3029_c0_g1/TRINITY_DN3821_c0_g1	2	interaction_vs_self	significant	up	FALSE	4917	map04917	ko,map
map05032	map05032	2/379	8/2403	0.25	1.58509234828496	0.717162389535979	0.367291561726056	0.999936567882209	0.983365045813864	TRINITY_DN1512_c0_g1/TRINITY_DN566_c0_g1	2	interaction_vs_self	significant	up	FALSE	5032	map05032	ko,map
map05142	map05142	2/379	8/2403	0.25	1.58509234828496	0.717162389535979	0.367291561726056	0.999936567882209	0.983365045813864	TRINITY_DN3821_c0_g1/TRINITY_DN566_c0_g1	2	interaction_vs_self	significant	up	FALSE	5142	map05142	ko,map
map04390	map04390	3/379	14/2403	0.214285714285714	1.35865058424425	0.582275260077469	0.383887192116468	0.999936567882209	0.983365045813864	TRINITY_DN1997_c0_g1/TRINITY_DN3029_c0_g1/TRINITY_DN577_c0_g1	3	interaction_vs_self	significant	up	FALSE	4390	map04390	ko,map
map04725	map04725	3/379	14/2403	0.214285714285714	1.35865058424425	0.582275260077469	0.383887192116468	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN566_c0_g1/TRINITY_DN6381_c0_g1	3	interaction_vs_self	significant	up	FALSE	4725	map04725	ko,map
map05031	map05031	3/379	14/2403	0.214285714285714	1.35865058424425	0.582275260077469	0.383887192116468	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN4682_c1_g1/TRINITY_DN6381_c0_g1	3	interaction_vs_self	significant	up	FALSE	5031	map05031	ko,map
map05134	map05134	3/379	14/2403	0.214285714285714	1.35865058424425	0.582275260077469	0.383887192116468	0.999936567882209	0.983365045813864	TRINITY_DN10814_c0_g1/TRINITY_DN6594_c0_g1/TRINITY_DN804_c0_g1	3	interaction_vs_self	significant	up	FALSE	5134	map05134	ko,map
map04922	map04922	4/379	20/2403	0.2	1.26807387862797	0.520844793348352	0.389874694875427	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN1359_c0_g1/TRINITY_DN1435_c0_g1/TRINITY_DN6381_c0_g1	4	interaction_vs_self	significant	up	FALSE	4922	map04922	ko,map
map01212	map01212	7/379	38/2403	0.184210526315789	1.16796278294681	0.451533669603126	0.391904263084522	0.999936567882209	0.983365045813864	TRINITY_DN17611_c0_g1/TRINITY_DN1960_c0_g1/TRINITY_DN2128_c0_g1/TRINITY_DN2378_c0_g1/TRINITY_DN3896_c0_g1/TRINITY_DN661_c0_g1/TRINITY_DN8903_c0_g1	7	interaction_vs_self	significant	up	FALSE	1212	map01212	ko,map
map00650	map00650	5/379	26/2403	0.192307692307692	1.21930180637305	0.486424167735231	0.392055792680273	0.999936567882209	0.983365045813864	TRINITY_DN1372_c0_g1/TRINITY_DN39_c0_g1/TRINITY_DN5087_c0_g1/TRINITY_DN80_c0_g1/TRINITY_DN8903_c0_g1	5	interaction_vs_self	significant	up	FALSE	650	map00650	ko,map
map04010	map04010	5/379	26/2403	0.192307692307692	1.21930180637305	0.486424167735231	0.392055792680273	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN5001_c0_g1/TRINITY_DN6381_c0_g1/TRINITY_DN6594_c0_g1	5	interaction_vs_self	significant	up	FALSE	4010	map04010	ko,map
map04070	map04070	5/379	26/2403	0.192307692307692	1.21930180637305	0.486424167735231	0.392055792680273	0.999936567882209	0.983365045813864	TRINITY_DN15788_c0_g1/TRINITY_DN16277_c0_g1/TRINITY_DN1841_c0_g2/TRINITY_DN4268_c0_g1/TRINITY_DN8872_c0_g1	5	interaction_vs_self	significant	up	FALSE	4070	map04070	ko,map
map00100	map00100	6/379	32/2403	0.1875	1.18881926121372	0.465217837984009	0.392458324746416	0.999936567882209	0.983365045813864	TRINITY_DN12496_c0_g1/TRINITY_DN1310_c0_g1/TRINITY_DN14158_c0_g1/TRINITY_DN2389_c0_g1/TRINITY_DN2447_c0_g2/TRINITY_DN4059_c0_g1	6	interaction_vs_self	significant	up	FALSE	100	map00100	ko,map
map04071	map04071	6/379	33/2403	0.181818181818182	1.15279443511633	0.382376493761786	0.422768813577359	0.999936567882209	0.983365045813864	TRINITY_DN1823_c0_g1/TRINITY_DN2630_c0_g1/TRINITY_DN2993_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN566_c0_g1/TRINITY_DN763_c0_g1	6	interaction_vs_self	significant	up	FALSE	4071	map04071	ko,map
map05168	map05168	5/379	27/2403	0.185185185185185	1.17414248021108	0.393698936773184	0.425671335393378	0.999936567882209	0.983365045813864	TRINITY_DN1270_c0_g2/TRINITY_DN1430_c0_g1/TRINITY_DN208_c0_g1/TRINITY_DN4716_c0_g1/TRINITY_DN825_c0_g1	5	interaction_vs_self	significant	up	FALSE	5168	map05168	ko,map
map00590	map00590	2/379	9/2403	0.222222222222222	1.4089709762533	0.531805129914685	0.427258756724219	0.999936567882209	0.983365045813864	TRINITY_DN1310_c0_g1/TRINITY_DN5915_c0_g1	2	interaction_vs_self	significant	up	FALSE	590	map00590	ko,map
map04341	map04341	2/379	9/2403	0.222222222222222	1.4089709762533	0.531805129914685	0.427258756724219	0.999936567882209	0.983365045813864	TRINITY_DN1997_c0_g1/TRINITY_DN3029_c0_g1	2	interaction_vs_self	significant	up	FALSE	4341	map04341	ko,map
map04742	map04742	2/379	9/2403	0.222222222222222	1.4089709762533	0.531805129914685	0.427258756724219	0.999936567882209	0.983365045813864	TRINITY_DN1533_c0_g1/TRINITY_DN804_c1_g1	2	interaction_vs_self	significant	up	FALSE	4742	map04742	ko,map
map04911	map04911	2/379	9/2403	0.222222222222222	1.4089709762533	0.531805129914685	0.427258756724219	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN6381_c0_g1	2	interaction_vs_self	significant	up	FALSE	4911	map04911	ko,map
map05146	map05146	2/379	9/2403	0.222222222222222	1.4089709762533	0.531805129914685	0.427258756724219	0.999936567882209	0.983365045813864	TRINITY_DN3896_c0_g1/TRINITY_DN4175_c0_g1	2	interaction_vs_self	significant	up	FALSE	5146	map05146	ko,map
map00860	map00860	4/379	21/2403	0.19047619047619	1.20768940821711	0.413574706389076	0.428167286235836	0.999936567882209	0.983365045813864	TRINITY_DN1643_c0_g1/TRINITY_DN3261_c0_g1/TRINITY_DN4795_c0_g1/TRINITY_DN967_c0_g1	4	interaction_vs_self	significant	up	FALSE	860	map00860	ko,map
map04261	map04261	4/379	21/2403	0.19047619047619	1.20768940821711	0.413574706389076	0.428167286235836	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN566_c0_g1/TRINITY_DN6381_c0_g1	4	interaction_vs_self	significant	up	FALSE	4261	map04261	ko,map
map04137	map04137	3/379	15/2403	0.2	1.26807387862797	0.450592354733896	0.429549679078496	0.999936567882209	0.983365045813864	TRINITY_DN2295_c0_g1/TRINITY_DN3896_c0_g1/TRINITY_DN661_c0_g1	3	interaction_vs_self	significant	up	FALSE	4137	map04137	ko,map
map04520	map04520	3/379	15/2403	0.2	1.26807387862797	0.450592354733896	0.429549679078496	0.999936567882209	0.983365045813864	TRINITY_DN39_c0_g1/TRINITY_DN4023_c0_g1/TRINITY_DN577_c0_g1	3	interaction_vs_self	significant	up	FALSE	4520	map04520	ko,map
map05161	map05161	3/379	15/2403	0.2	1.26807387862797	0.450592354733896	0.429549679078496	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN6381_c0_g1/TRINITY_DN8886_c1_g1	3	interaction_vs_self	significant	up	FALSE	5161	map05161	ko,map
map00620	map00620	10/379	58/2403	0.172413793103448	1.09316713674825	0.310746448959589	0.433450041730238	0.999936567882209	0.983365045813864	TRINITY_DN10879_c0_g1/TRINITY_DN1100_c0_g1/TRINITY_DN1115_c0_g1/TRINITY_DN1832_c0_g1/TRINITY_DN1972_c0_g1/TRINITY_DN2702_c0_g1/TRINITY_DN2794_c0_g1/TRINITY_DN2820_c0_g1/TRINITY_DN4938_c0_g1/TRINITY_DN5019_c0_g1	10	interaction_vs_self	significant	up	FALSE	620	map00620	ko,map
map00790	map00790	4/379	22/2403	0.181818181818182	1.15279443511633	0.311487076301068	0.465808807088228	0.999936567882209	0.983365045813864	TRINITY_DN116_c0_g1/TRINITY_DN1300_c0_g1/TRINITY_DN2082_c1_g1/TRINITY_DN3741_c0_g1	4	interaction_vs_self	significant	up	FALSE	790	map00790	ko,map
map02020	map02020	4/379	22/2403	0.181818181818182	1.15279443511633	0.311487076301068	0.465808807088228	0.999936567882209	0.983365045813864	TRINITY_DN2082_c1_g1/TRINITY_DN2998_c0_g1/TRINITY_DN398_c0_g1/TRINITY_DN5351_c0_g1	4	interaction_vs_self	significant	up	FALSE	2020	map02020	ko,map
map00362	map00362	3/379	16/2403	0.1875	1.18881926121372	0.327854333401296	0.473941312132032	0.999936567882209	0.983365045813864	TRINITY_DN2357_c0_g1/TRINITY_DN5276_c0_g1/TRINITY_DN5388_c1_g1	3	interaction_vs_self	significant	up	FALSE	362	map00362	ko,map
map04015	map04015	3/379	16/2403	0.1875	1.18881926121372	0.327854333401296	0.473941312132032	0.999936567882209	0.983365045813864	TRINITY_DN3821_c0_g1/TRINITY_DN566_c0_g1/TRINITY_DN577_c0_g1	3	interaction_vs_self	significant	up	FALSE	4015	map04015	ko,map
map04916	map04916	3/379	16/2403	0.1875	1.18881926121372	0.327854333401296	0.473941312132032	0.999936567882209	0.983365045813864	TRINITY_DN17664_c0_g1/TRINITY_DN3029_c0_g1/TRINITY_DN566_c0_g1	3	interaction_vs_self	significant	up	FALSE	4916	map04916	ko,map
map00983	map00983	6/379	35/2403	0.171428571428571	1.0869204673954	0.224112499138975	0.482603761628589	0.999936567882209	0.983365045813864	TRINITY_DN1372_c0_g1/TRINITY_DN1400_c0_g1/TRINITY_DN1430_c0_g1/TRINITY_DN268_c0_g1/TRINITY_DN4802_c0_g1/TRINITY_DN5915_c0_g1	6	interaction_vs_self	significant	up	FALSE	983	map00983	ko,map
map04151	map04151	6/379	35/2403	0.171428571428571	1.0869204673954	0.224112499138975	0.482603761628589	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN1359_c0_g1/TRINITY_DN3029_c0_g1/TRINITY_DN4797_c0_g1/TRINITY_DN532_c0_g1/TRINITY_DN6381_c0_g1	6	interaction_vs_self	significant	up	FALSE	4151	map04151	ko,map
