gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene_1	interaction_vs_onu	1029.21093673536	-1.58810077798388	0.160523174516111	-9.89328041120001	4.45195418647781e-23	6.91628454378404e-22
gene_2	interaction_vs_onu	220.107912912225	-1.3286282261693	0.270043679028483	-4.92004934516227	8.65223961801002e-07	3.49559617211043e-06
gene_3	interaction_vs_onu	596.514151919306	-1.25697945371721	0.173957540369378	-7.22578309079428	4.98222435183306e-13	3.93873548859829e-12
gene_4	interaction_vs_onu	78.8179022753935	-2.16377411247567	0.363791465765007	-5.94784187123666	2.71700876162149e-09	1.50048999996645e-08
gene_5	interaction_vs_onu	101.080783046542	-1.35623954796041	0.248009558529247	-5.46849708536728	4.53867527845756e-08	2.1668187609368e-07
gene_6	interaction_vs_onu	12926.530433202	-0.0888305377276664	0.155829550735885	-0.570049373229759	0.568644211238604	0.650573970623156
gene_7	interaction_vs_onu	46.3291310521539	-0.164103258083588	0.377923073489223	-0.434223972007012	0.66412580691676	0.734770183172737
gene_8	interaction_vs_onu	1111.62069404125	-0.270679607417961	0.132284537140003	-2.04619234621117	0.0407374500831153	0.0681745010188596
gene_9	interaction_vs_onu	83.7622432437479	-0.394536365513919	0.262511960069221	-1.50292720152592	0.132857817634922	0.192332643151519
gene_10	interaction_vs_onu	204.739190306532	-0.449023888342751	0.208854149475419	-2.14993999147524	0.0315599617676956	0.0542258676699065
gene_11	interaction_vs_onu	358.002816578833	-1.39861163944175	0.199467729164443	-7.01171886450222	2.35407873259132e-12	1.7386465876602e-11
gene_12	interaction_vs_onu	63.3328414562614	-1.32086848891116	0.259585377550784	-5.08837786386002	3.61139249288523e-07	1.54336094553657e-06
gene_13	interaction_vs_onu	246.540786874651	-1.83498868959081	0.213925470543726	-8.57770084565852	9.67882800131622e-18	1.09881654762953e-16
gene_14	interaction_vs_onu	1337.977212241	-1.3182787401853	0.181359409538484	-7.26887424005186	3.62495671949349e-13	2.91358023651308e-12
gene_15	interaction_vs_onu	125.0330330668	-1.36097200933574	0.231702657424781	-5.87378679408353	4.25951129368751e-09	2.2888522708076e-08
gene_16	interaction_vs_onu	0.681391273339703	-0.0708098583270593	2.96208647402719	-0.0239053987612954	0.980928067925924	0.98738761305808
gene_17	interaction_vs_onu	5985.56051556044	0.356839078124081	0.0983605585117091	3.62786754694568	0.000285771792571757	0.000787828194658372
gene_18	interaction_vs_onu	2029.06043751688	0.122850066461625	0.110057593796545	1.11623434806987	0.264321835441934	0.34612129591295
gene_19	interaction_vs_onu	2282.18340172218	0.154418174829239	0.0621771407396888	2.48352003633823	0.0130091015742322	0.0245443926549323
gene_20	interaction_vs_onu	4594.61691949484	-0.436771420718507	0.0922244287262766	-4.73596233395872	2.18018080031156e-06	8.37627811968892e-06
gene_21	interaction_vs_onu	1818.28257049683	-0.271547705141379	0.101293714041662	-2.68079522713218	0.00734474451975343	0.0147792696495274
gene_22	interaction_vs_onu	2182.78966814967	0.12826729093289	0.0896554951075913	1.43066848026395	0.152525250840915	0.216556003847775
gene_23	interaction_vs_onu	1297.16033958663	-1.17605024101669	0.115030237783788	-10.2238356077052	1.55080409405624e-24	2.60803203244036e-23
gene_24	interaction_vs_onu	2308.35472995717	0.199763546370952	0.0640426848280992	3.11922504353385	0.00181327409917178	0.00421668739171704
gene_25	interaction_vs_onu	5.3244199978847	-1.06101081953373	0.846428111268251	-1.25351557374903	0.210018134940908	0.284409940688842
gene_26	interaction_vs_onu	3411.16916531267	0.250572958137878	0.0945700063086456	2.64960284892114	0.0080586439869166	0.0160423238437223
gene_27	interaction_vs_onu	2790.90916211095	-0.0507750824170876	0.0908241991647474	-0.559047950700737	0.576128995547826	0.656767106390916
gene_28	interaction_vs_onu	1802.56596248615	-0.872171726888634	0.115413857469455	-7.55690647563235	4.12768533055104e-14	3.60908952293329e-13
gene_29	interaction_vs_onu	1.02419134013366	-2.86268995344005	2.3246220982559	-1.23146465637914	0.218149127694268	0.293886769446479
gene_30	interaction_vs_onu	2215.79116671243	0.443017717634765	0.0946992657055864	4.67815367240625	2.89469577287222e-06	1.08487722485929e-05
gene_31	interaction_vs_onu	3087.58045361037	-0.141123173747149	0.0817492667105846	-1.72629283938123	0.0842947429422382	0.129057950203105
gene_32	interaction_vs_onu	188.075520121207	-1.27892924478792	0.206038272883618	-6.20724114451461	5.39228244787208e-10	3.2210703247582e-09
gene_33	interaction_vs_onu	1647.41556014433	-1.31548089443194	0.121770840516681	-10.8029220201674	3.33420712008517e-27	6.4426214329411e-26
gene_34	interaction_vs_onu	2345.12980135906	-0.0797250560511198	0.0980881786007074	-0.812789646912099	0.416338672380425	0.505303293849449
gene_35	interaction_vs_onu	9.88336718644342	1.64368469930491	0.560252578395083	2.93382799596114	0.00334809692866794	0.00732048779294956
gene_36	interaction_vs_onu	2221.59362588828	-0.130323971466567	0.139563254381287	-0.933798599382912	0.350407792146791	0.43743484042242
gene_37	interaction_vs_onu	1882.93751807802	-0.388775919984153	0.0800744265048638	-4.85518207190079	1.20276180960635e-06	4.77642434850425e-06
gene_38	interaction_vs_onu	1176.35998463364	-0.722718146345299	0.142620810404095	-5.06741017876413	4.03264687010591e-07	1.71397503515921e-06
gene_39	interaction_vs_onu	860.724953760098	-0.0796628440018897	0.0897696014812147	-0.887414477589722	0.374855791757724	0.463426570977198
gene_40	interaction_vs_onu	758.213410406406	0.111958358449912	0.101402628788378	1.10409719932965	0.269550976049527	0.351838419485201
