gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene_1	onu_vs_self	1029.21093673536	0.677098689643064	0.157579322625615	4.29687523947383	1.73222622694349e-05	6.24856995475613e-05
gene_2	onu_vs_self	220.107912912225	0.619488349178933	0.263949795647581	2.34699310018053	0.0189256052476485	0.0376963057289506
gene_3	onu_vs_self	596.514151919306	0.871752753138845	0.171877126882207	5.0719532549336	3.9375312182572e-07	1.78523661166746e-06
gene_4	onu_vs_self	78.8179022753935	0.587146013216468	0.328990581728824	1.7846894282841	0.0743117066510469	0.123660227242022
gene_5	onu_vs_self	101.080783046542	0.834819266720666	0.236142823833622	3.5352303032882	0.000407419901450498	0.00116250478547209
gene_6	onu_vs_self	12926.530433202	-0.169131113391962	0.155774936874223	-1.0857402146054	0.277593943433622	0.37606011005782
gene_7	onu_vs_self	46.3291310521539	1.66706281454015	0.413590450333506	4.03070915490405	5.56088200773597e-05	0.000184643716005508
gene_8	onu_vs_self	1111.62069404125	0.737585494644606	0.133281451525736	5.53404458160616	3.12929379271126e-08	1.62540988262187e-07
gene_9	onu_vs_self	83.7622432437479	0.138936472945216	0.256717002881222	0.541204795108562	0.588366432768361	0.68281136991556
gene_10	onu_vs_self	204.739190306532	0.796291322991121	0.211147859080893	3.77124980787066	0.000162431963896788	0.00049569255292567
gene_11	onu_vs_self	358.002816578833	0.754918111384283	0.194656244917888	3.87821162225096	0.000105227164696555	0.000333856386138811
gene_12	onu_vs_self	63.3328414562614	1.47497796161235	0.260401407439601	5.66424727160685	1.47671331173673e-08	8.03602412489919e-08
gene_13	onu_vs_self	246.540786874651	1.27717393956543	0.206971374034191	6.17077576802697	6.7955739005024e-10	4.21217325042003e-09
gene_14	onu_vs_self	1337.977212241	0.268395901274056	0.179299632910663	1.49691272043923	0.134415969881945	0.205795153315946
gene_15	onu_vs_self	125.0330330668	0.276391269183935	0.212867182328227	1.29842123224874	0.194142627018353	0.279821668172606
gene_16	onu_vs_self	0.681391273339703	2.12357996998816	3.02806454516501	0.701299440059471	0.483116163101257	0.585857518623316
gene_17	onu_vs_self	5985.56051556044	0.0987111052990822	0.0985728172886888	1.00140290207987	0.316632061628234	0.41859003050775
gene_18	onu_vs_self	2029.06043751688	-1.22817267118748	0.108363477037927	-11.3338248712491	8.92215870606996e-30	1.79280935502251e-28
gene_19	onu_vs_self	2282.18340172218	0.259125023731093	0.0629366620562862	4.11723493532831	3.83445141839845e-05	0.000130768542396377
gene_20	onu_vs_self	4594.61691949484	0.28100362862865	0.0920236358022502	3.05360276388665	0.00226111264701002	0.00555224448032293
gene_21	onu_vs_self	1818.28257049683	0.42918347166735	0.101442882145582	4.23078941163584	2.32872611925761e-05	8.206626422744e-05
