gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	shrunk_log2FoldChange	shrunk_lfcSE
gene_31	interaction_vs_self	3087.58045361037	0.249577254017327	0.0832425070396597	2.99819482729441	0.00271583996193639	0.00542154619267152	0.24538382053410057	0.08264409117038925
gene_32	interaction_vs_self	188.075520121207	-1.28427063082014	0.211710854538741	-6.06615392308633	1.3100958048772802e-9	5.60721004487475e-9	-1.2341699731423392	0.21302062518904186
gene_33	interaction_vs_self	1647.41556014433	-1.69064100751479	0.12255538185484	-13.7949144454321	2.7347712671034396e-43	6.14426300430589e-42	-1.6706612179019753	0.12280994797702074
gene_34	interaction_vs_self	2345.12980135906	0.155933652551892	0.0995556206551182	1.56629682508915	0.117279143941318	0.165661629065624	0.15187948211126653	0.09825986305374221
gene_35	interaction_vs_self	9.88336718644342	2.32610930360038	0.696831915933329	3.33812107398211	8.4346987682624e-4	0.00183158349711634	1.908525649980988	0.7369706031370077
gene_36	interaction_vs_self	2221.59362588828	0.13778585879615	0.140677405087188	0.979445552828855	0.327359878657213	0.406705451568323	0.12933712793253446	0.1370737607409562
gene_37	interaction_vs_self	1882.93751807802	-0.776101179851046	0.0812274226307455	-9.55466952803797	1.23978965544759e-21	1.1857653017465199e-20	-0.7681476179731225	0.08115844778114858
gene_38	interaction_vs_self	1176.35998463364	-1.0249179116134	0.143711367821952	-7.13178036745984	9.90788868337431e-13	5.50724202140806e-12	-1.0005291975605795	0.14391917498340617
gene_39	interaction_vs_self	860.724953760098	-0.0570899951580023	0.0933004952779972	-0.611893806007112	0.540608019954442	0.61726085778445	-0.055494813809707826	0.09226254853493854
gene_40	interaction_vs_self	758.213410406406	0.204953774736981	0.105364420263929	1.9451896021787	0.0517521628162632	0.0800647955371793	0.1991288920684547	0.10406699217680321
gene_41	interaction_vs_self	634.152685299842	-0.107487286846992	0.112154824713038	-0.958383084472839	0.337869621777306	0.416978656634045	-0.10398954589718735	0.11019323362652857
gene_42	interaction_vs_self	953.695067042241	-1.03824399884844	0.102991040593679	-10.0809157074598	6.70978556053763e-24	7.22462445260404e-23	-1.0257517024293017	0.10307069566482702
gene_43	interaction_vs_self	248.160626751105	-0.489224855875837	0.205585859786334	-2.37966198835022	0.0173285248935314	0.0296486454304675	-0.44733741572669405	0.20002981976573156
gene_44	interaction_vs_self	3754.05679479077	0.192844560721462	0.0684174781577792	2.81864467843638	0.00482268715020528	0.00913323053224717	0.19052766405571336	0.06803780857452751
gene_45	interaction_vs_self	1344.73044821069	-0.126973299798782	0.0800291609788733	-1.58658791677575	0.112606005882265	0.159591352998137	-0.12494034673527026	0.07940671382336928
gene_46	interaction_vs_self	2969.65511514753	0.810237285767954	0.137501118577225	5.89258686875991	3.8019610885531206e-9	1.55716683818252e-8	0.7874149542062643	0.13731429514976756
gene_47	interaction_vs_self	652.306568089152	0.20039262153302	0.161540544218127	1.24050975872925	0.214786906948404	0.283206396099559	0.1874269994839407	0.1564547612369196
gene_48	interaction_vs_self	1156.5299293109	0.153757017707509	0.0796910416498169	1.92941407872616	0.0536794773007444	0.0827176103860256	0.15090932346735608	0.07903864517686872
gene_49	interaction_vs_self	2395.52654156394	1.21657849472091	0.10074609167893	12.0756892346559	1.4196967674324399e-33	2.28862605070089e-32	1.1977140549732523	0.10104905105796999
gene_50	interaction_vs_self	2219.13229742809	0.690041757928265	0.139426177279678	4.94915496782284	7.45363842421376e-7	2.41770158814967e-6	0.6677757793537752	0.13886379736050214
gene_51	interaction_vs_self	549.531067659133	0.51041208627956	0.124328553402348	4.10534887048658	4.03705147267531e-5	1.0535719696981e-4	0.4943688451537434	0.12328948751722973
gene_52	interaction_vs_self	317.379720667957	0.44691478771303	0.151872152614555	2.94270397843956	0.00325359365187098	0.0063995316314374	0.424971033300115	0.14957648261307677
gene_53	interaction_vs_self	3902.40127816967	0.659046202038151	0.0906900206057588	7.26702009367834	3.6750415753253e-13	2.1284408582398198e-12	0.6497549350432877	0.09051747149167037
gene_54	interaction_vs_self	4011.68107235513	0.516856583618994	0.106809567758608	4.83904761029558	1.30462793926865e-6	4.10121746608139e-6	0.505134010375209	0.10619024680905612
gene_55	interaction_vs_self	368.120626401543	0.238278143135288	0.1578633206533	1.50939522967843	0.131197811415242	0.182877913322662	0.2239236781214774	0.15380838574494704
gene_56	interaction_vs_self	498.800705510545	1.16522269621051	0.106815928220906	10.908697940636	1.04745831768279e-27	1.34628276266737e-26	1.1522343817874217	0.1070301599361326
gene_57	interaction_vs_self	446.949917189317	-0.146865959188716	0.137380735786159	-1.06904332946158	0.28505014553785	0.361700155025793	-0.13946505273257973	0.13429551411790672
gene_58	interaction_vs_self	439.081454969249	-0.31236941999059	0.12059093375806	-2.59032259106056	0.00958860307279749	0.0172942356306672	-0.30133739915620367	0.11898011392015455
gene_59	interaction_vs_self	121.216837971602	-0.650289764462282	0.247350969814309	-2.62901643341227	0.00856322226961149	0.0155673089842179	-0.5815680467628046	0.24278676857148868
gene_60	interaction_vs_self	340.096489530546	0.137657293883629	0.246197481168935	0.559133640320114	0.576070517637647	0.649162273834446	0.11851030420065663	0.2286860973187019
gene_61	interaction_vs_self	757.797934003269	0.56730730404071	0.179198582844353	3.16580240220681	0.00154655813318492	0.00321245756371339	0.5331100238379688	0.17695093956751926
gene_62	interaction_vs_self	92.5853371127538	0.153740027860731	0.268613224041008	0.572347204459524	0.567086775843349	0.640996012309398	0.1283594276199652	0.24677822281258527
