ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Benzoate degradation via CoA ligation	Benzoate degradation via CoA ligation	30/302	64/1145	0.46875	1.77721440397351	3.82842970347794	0.000226416608184771	0.0212831611693685	0.0202583281007427	gene_2/gene_330/gene_430/gene_484/gene_949/gene_1743/gene_2418/gene_2629/gene_2964/gene_3441/gene_3703/gene_3769/gene_4064/gene_4308/gene_4970/gene_5009/gene_5173/gene_5481/gene_5515/gene_5573/gene_6920/gene_7103/gene_7226/gene_7462/gene_7983/gene_7989/gene_7998/gene_8385/gene_8499/gene_8586	30	interaction_vs_onu	significant	down	TRUE	Biodegradation of Xenobiotics	METABOLIC
Ethylbenzene degradation	Ethylbenzene degradation	11/302	17/1145	0.647058823529412	2.45325282430853	3.61171757843574	0.000935109210175256	0.043950132878237	0.0418338330867878	gene_430/gene_484/gene_3441/gene_4025/gene_4064/gene_4304/gene_4970/gene_6527/gene_6920/gene_7462/gene_8586	11	interaction_vs_onu	significant	down	TRUE	Biodegradation of Xenobiotics	METABOLIC
