ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Androgen and estrogen metabolism	Androgen and estrogen metabolism	1/79	20/1145	0.05	0.724683544303797	-0.338001682522562	0.763609575485435	0.891035530166973	0.891035530166973	gene_7987	1	onu_vs_self	strong	up	FALSE	Lipid Metabolism	METABOLIC
Nucleotide sugars metabolism	Nucleotide sugars metabolism	1/79	20/1145	0.05	0.724683544303797	-0.338001682522562	0.763609575485435	0.891035530166973	0.891035530166973	gene_4724	1	onu_vs_self	strong	up	FALSE	Nucleotide Metabolism	METABOLIC
Valine, leucine and isoleucine biosynthesis	Valine, leucine and isoleucine biosynthesis	1/79	20/1145	0.05	0.724683544303797	-0.338001682522562	0.763609575485435	0.891035530166973	0.891035530166973	gene_5405	1	onu_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Riboflavin metabolism	Riboflavin metabolism	1/79	21/1145	0.0476190476190476	0.690174804098855	-0.389934067727221	0.780209436406902	0.891035530166973	0.891035530166973	gene_1198	1	onu_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Galactose metabolism	Galactose metabolism	2/79	41/1145	0.0487804878048781	0.707008335906144	-0.519888979695217	0.790027263011329	0.891035530166973	0.891035530166973	gene_7/gene_8537	2	onu_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Alanine and aspartate metabolism	Alanine and aspartate metabolism	1/79	23/1145	0.0434782608695652	0.630159603742433	-0.487561933708345	0.810032300151794	0.891035530166973	0.891035530166973	gene_4303	1	onu_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Vitamin B6 metabolism	Vitamin B6 metabolism	1/79	23/1145	0.0434782608695652	0.630159603742433	-0.487561933708345	0.810032300151794	0.891035530166973	0.891035530166973	gene_1198	1	onu_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Nitorobenzene degradation	Nitorobenzene degradation	1/79	26/1145	0.0384615384615385	0.55744888023369	-0.621130750056454	0.847431095102366	0.913570157223132	0.913570157223132	gene_1576	1	onu_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Ubiquinone biosynthesis	Ubiquinone biosynthesis	1/79	27/1145	0.037037037037037	0.53680262541022	-0.662788592442814	0.858202268906578	0.913570157223132	0.913570157223132	gene_7987	1	onu_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Pyrimidine metabolism	Pyrimidine metabolism	2/79	55/1145	0.0363636363636364	0.527042577675489	-0.978223511273424	0.906045665435696	0.949190697123111	0.94919069712311	gene_548/gene_1977	2	onu_vs_self	strong	up	FALSE	Nucleotide Metabolism	METABOLIC
Cyanoamino acid metabolism	Cyanoamino acid metabolism	1/79	36/1145	0.0277777777777778	0.402601969057665	-0.991053773906054	0.926858468711904	0.955822795859151	0.955822795859151	gene_3769	1	onu_vs_self	strong	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	1/79	40/1145	0.025	0.362341772151899	-1.11708129557572	0.945599091589101	0.960146769921241	0.960146769921241	gene_1198	1	onu_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Purine metabolism	Purine metabolism	3/79	96/1145	0.03125	0.452927215189873	-1.52384550548837	0.970510653980653	0.970510653980653	0.970510653980653	gene_1862/gene_3884/gene_4021	3	onu_vs_self	strong	up	FALSE	Nucleotide Metabolism	METABOLIC
