ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Inositol phosphate metabolism	Inositol phosphate metabolism	3/302	21/1145	0.142857142857143	0.54162724692526	-1.26837590198585	0.94440718024536	0.996943262650592	0.948938155938413	gene_1878/gene_3216/gene_8385	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	3/302	21/1145	0.142857142857143	0.54162724692526	-1.26837590198585	0.94440718024536	0.996943262650592	0.948938155938413	gene_1588/gene_4069/gene_6236	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Riboflavin metabolism	Riboflavin metabolism	3/302	21/1145	0.142857142857143	0.54162724692526	-1.26837590198585	0.94440718024536	0.996943262650592	0.948938155938413	gene_33/gene_2511/gene_4344	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Folate biosynthesis	Folate biosynthesis	2/302	17/1145	0.117647058823529	0.446045968056097	-1.37672226150265	0.962112386055471	0.996943262650592	0.948938155938413	gene_4488/gene_5208	2	interaction_vs_onu	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
One carbon pool by folate	One carbon pool by folate	1/302	13/1145	0.0769230769230769	0.291645440652063	-1.53674515555411	0.981777976972192	0.996943262650592	0.948938155938413	gene_1918	1	interaction_vs_onu	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	1/302	14/1145	0.0714285714285714	0.27081362346263	-1.64238117258589	0.986639329405406	0.996943262650592	0.948938155938413	gene_246	1	interaction_vs_onu	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Alanine and aspartate metabolism	Alanine and aspartate metabolism	2/302	23/1145	0.0869565217391304	0.329686150302332	-1.9428907409766	0.992370434381689	0.996943262650592	0.948938155938413	gene_810/gene_3837	2	interaction_vs_onu	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Urea cycle and metabolism of amino groups	Urea cycle and metabolism of amino groups	1/302	16/1145	0.0625	0.236961920529801	-1.83891615766929	0.992824171088178	0.996943262650592	0.948938155938413	gene_4541	1	interaction_vs_onu	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	7/302	53/1145	0.132075471698113	0.500749718855429	-2.22662781578502	0.994492909493432	0.996943262650592	0.948938155938413	gene_330/gene_1743/gene_2156/gene_5173/gene_5665/gene_6435/gene_7698	7	interaction_vs_onu	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	4/302	39/1145	0.102564102564103	0.388860587536084	-2.32325953779536	0.996943262650592	0.996943262650592	0.948938155938413	gene_810/gene_1918/gene_2612/gene_5084	4	interaction_vs_onu	significant	down	FALSE	TRANSLATION	REGULATORY
