ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	19/430	39/1145	0.487179487179487	1.29725700655933	1.46413478648013	0.0985382374224452	0.628209968743534	0.598626673816553	gene_463/gene_814/gene_2065/gene_2095/gene_2176/gene_2291/gene_3005/gene_3626/gene_4029/gene_4832/gene_4892/gene_5375/gene_5744/gene_6093/gene_6359/gene_6665/gene_7062/gene_7443/gene_7780	19	interaction_vs_self	significant	up	FALSE	TRANSLATION	REGULATORY
Nitrogen metabolism	Nitrogen metabolism	9/430	16/1145	0.5625	1.49781976744186	1.55445937719268	0.0991910476963475	0.628209968743534	0.598626673816553	gene_2459/gene_3658/gene_3837/gene_4141/gene_5159/gene_5342/gene_5344/gene_6735/gene_7930	9	interaction_vs_self	significant	up	FALSE	Energy Metabolism	METABOLIC
Ascorbate and aldarate metabolism	Ascorbate and aldarate metabolism	18/430	37/1145	0.486486486486487	1.29541169076053	1.4159661760296	0.10775073821307	0.639770008140103	0.60964233462658	gene_184/gene_900/gene_1207/gene_1403/gene_1514/gene_2043/gene_3671/gene_4055/gene_4108/gene_4337/gene_4567/gene_5065/gene_6198/gene_6483/gene_7242/gene_7580/gene_7957/gene_8033	18	interaction_vs_self	significant	up	FALSE	Carbohydrate Metabolism	METABOLIC
Alkaloid biosynthesis I	Alkaloid biosynthesis I	7/430	12/1145	0.583333333333333	1.55329457364341	1.49357246381975	0.117354775668752	0.655806099325377	0.624923263623074	gene_1194/gene_1531/gene_2632/gene_2753/gene_2762/gene_6501/gene_7764	7	interaction_vs_self	significant	up	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Butanoate metabolism	Butanoate metabolism	25/430	56/1145	0.446428571428571	1.18874584717608	1.12266891463447	0.163004163859954	0.710026866049659	0.676590697842334	gene_184/gene_873/gene_1114/gene_1207/gene_2043/gene_2154/gene_2296/gene_3710/gene_4055/gene_4065/gene_4108/gene_4303/gene_4308/gene_4337/gene_4567/gene_5907/gene_5918/gene_6198/gene_6203/gene_6304/gene_6968/gene_6973/gene_7226/gene_7836/gene_8033	25	interaction_vs_self	significant	up	FALSE	Carbohydrate Metabolism	METABOLIC
Pyruvate metabolism	Pyruvate metabolism	22/430	49/1145	0.448979591836735	1.19553868058851	1.08447529377564	0.174732460061018	0.710026866049659	0.676590697842334	gene_231/gene_777/gene_1114/gene_1207/gene_1552/gene_1596/gene_1933/gene_2043/gene_2296/gene_2953/gene_4055/gene_4567/gene_5184/gene_5494/gene_6248/gene_6270/gene_6290/gene_6304/gene_7634/gene_8166/gene_8436/gene_8537	22	interaction_vs_self	significant	up	FALSE	Carbohydrate Metabolism	METABOLIC
O-Glycans biosynthesis	O-Glycans biosynthesis	10/430	20/1145	0.5	1.33139534883721	1.1589891345278	0.176428150453845	0.710026866049659	0.676590697842334	gene_1150/gene_3431/gene_3677/gene_3900/gene_5129/gene_5359/gene_5364/gene_5597/gene_8285/gene_8301	10	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Valine, leucine and isoleucine biosynthesis	Valine, leucine and isoleucine biosynthesis	10/430	20/1145	0.5	1.33139534883721	1.1589891345278	0.176428150453845	0.710026866049659	0.676590697842334	gene_975/gene_2296/gene_2768/gene_3846/gene_4832/gene_5405/gene_6093/gene_6304/gene_7711/gene_7733	10	interaction_vs_self	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Propanoate metabolism	Propanoate metabolism	12/430	25/1145	0.48	1.27813953488372	1.08997851178185	0.188074853426198	0.710026866049659	0.676590697842334	gene_334/gene_873/gene_1114/gene_1207/gene_2043/gene_4055/gene_4308/gene_4567/gene_6203/gene_6290/gene_7226/gene_7861	12	interaction_vs_self	significant	up	FALSE	Carbohydrate Metabolism	METABOLIC
Glutathione metabolism	Glutathione metabolism	9/430	18/1145	0.5	1.33139534883721	1.09853759029532	0.195340910420479	0.710026866049659	0.676590697842334	gene_327/gene_828/gene_1726/gene_3878/gene_4703/gene_4786/gene_5782/gene_6089/gene_6547	9	interaction_vs_self	significant	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	9/430	18/1145	0.5	1.33139534883721	1.09853759029532	0.195340910420479	0.710026866049659	0.676590697842334	gene_463/gene_1194/gene_1354/gene_2905/gene_3626/gene_5063/gene_6497/gene_6501/gene_6665	9	interaction_vs_self	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Urea cycle and metabolism of amino groups	Urea cycle and metabolism of amino groups	8/430	16/1145	0.5	1.33139534883721	1.03479339562023	0.216977810665801	0.710026866049659	0.676590697842334	gene_978/gene_1831/gene_2300/gene_4290/gene_7085/gene_7357/gene_8032/gene_8120	8	interaction_vs_self	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Fatty acid biosynthesis (path 1)	Fatty acid biosynthesis (path 1)	10/430	21/1145	0.476190476190476	1.26799557032115	0.96083392025692	0.229286514017623	0.710026866049659	0.676590697842334	gene_1406/gene_1440/gene_1892/gene_3211/gene_4453/gene_6806/gene_7336/gene_7695/gene_8490/gene_8491	10	interaction_vs_self	significant	up	FALSE	Lipid Metabolism	METABOLIC
Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	10/430	21/1145	0.476190476190476	1.26799557032115	0.96083392025692	0.229286514017623	0.710026866049659	0.676590697842334	gene_1150/gene_3431/gene_3677/gene_3900/gene_5129/gene_5359/gene_5364/gene_5597/gene_6735/gene_8301	10	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Cysteine metabolism	Cysteine metabolism	4/430	7/1145	0.571428571428571	1.52159468438538	1.07301369489591	0.243414464803653	0.710026866049659	0.676590697842334	gene_533/gene_1194/gene_5159/gene_6501	4	interaction_vs_self	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Erythromycin biosynthesis	Erythromycin biosynthesis	4/430	7/1145	0.571428571428571	1.52159468438538	1.07301369489591	0.243414464803653	0.710026866049659	0.676590697842334	gene_7/gene_3007/gene_6002/gene_7157	4	interaction_vs_self	significant	up	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Arginine and proline metabolism	Arginine and proline metabolism	29/430	69/1145	0.420289855072464	1.11914391641389	0.79137896168705	0.251941055982202	0.710026866049659	0.676590697842334	gene_1194/gene_1207/gene_1561/gene_1831/gene_2029/gene_2043/gene_2059/gene_2272/gene_2300/gene_2644/gene_2656/gene_2941/gene_3769/gene_4055/gene_4567/gene_4675/gene_4843/gene_4978/gene_5375/gene_5610/gene_5827/gene_6196/gene_6365/gene_6501/gene_7085/gene_7357/gene_7384/gene_8120/gene_8370	29	interaction_vs_self	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Blood group glycolipid biosynthesis - lact series	Blood group glycolipid biosynthesis - lact series	9/430	19/1145	0.473684210526316	1.26132190942472	0.890384614937633	0.254114878375667	0.710026866049659	0.676590697842334	gene_1150/gene_3431/gene_3677/gene_3900/gene_5129/gene_5359/gene_5364/gene_5597/gene_8301	9	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Blood group glycolipid biosynthesis - neolact series	Blood group glycolipid biosynthesis - neolact series	9/430	19/1145	0.473684210526316	1.26132190942472	0.890384614937633	0.254114878375667	0.710026866049659	0.676590697842334	gene_1150/gene_3431/gene_3677/gene_3900/gene_5129/gene_5359/gene_5364/gene_5597/gene_8301	9	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Chondroitin / heparan sulfate biosynthesis	Chondroitin / heparan sulfate biosynthesis	9/430	19/1145	0.473684210526316	1.26132190942472	0.890384614937633	0.254114878375667	0.710026866049659	0.676590697842334	gene_1150/gene_3431/gene_3677/gene_3900/gene_5129/gene_5359/gene_5364/gene_5597/gene_8301	9	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
