ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
D-Arginine and D-ornithine metabolism	D-Arginine and D-ornithine metabolism	3/446	6/1145	0.5	1.28363228699552	0.55617476971795	0.433908550925981	0.999971980000289	0.931991428728339	gene_2059/gene_4591/gene_5610	3	interaction_vs_onu	significant	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
beta-Alanine metabolism	beta-Alanine metabolism	9/446	21/1145	0.428571428571429	1.10025624599616	0.370236971056548	0.436443509550375	0.999971980000289	0.931991428728339	gene_334/gene_873/gene_1203/gene_1207/gene_4055/gene_4303/gene_4567/gene_6203/gene_6968	9	interaction_vs_onu	significant	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Riboflavin metabolism	Riboflavin metabolism	9/446	21/1145	0.428571428571429	1.10025624599616	0.370236971056548	0.436443509550375	0.999971980000289	0.931991428728339	gene_1033/gene_1198/gene_1851/gene_2144/gene_3313/gene_4142/gene_5862/gene_6337/gene_7030	9	interaction_vs_onu	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Pyruvate metabolism	Pyruvate metabolism	20/446	49/1145	0.408163265306122	1.04786309142491	0.273423200437235	0.446842026308541	0.999971980000289	0.931991428728339	gene_231/gene_777/gene_954/gene_1114/gene_1207/gene_1552/gene_1596/gene_1933/gene_2296/gene_2953/gene_4055/gene_4567/gene_4883/gene_5701/gene_6200/gene_6270/gene_6290/gene_6304/gene_7634/gene_8436	20	interaction_vs_onu	significant	up	FALSE	Carbohydrate Metabolism	METABOLIC
Phospholipid degradation	Phospholipid degradation	6/446	14/1145	0.428571428571429	1.10025624599616	0.301360278057676	0.481644036803389	0.999971980000289	0.931991428728339	gene_1373/gene_1502/gene_2016/gene_2709/gene_3919/gene_7584	6	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Ascorbate and aldarate metabolism	Ascorbate and aldarate metabolism	15/446	37/1145	0.405405405405405	1.04078293540177	0.201349853054141	0.483266723381774	0.999971980000289	0.931991428728339	gene_184/gene_972/gene_1207/gene_1514/gene_3223/gene_3671/gene_4055/gene_4108/gene_4337/gene_4567/gene_5065/gene_6198/gene_6483/gene_7957/gene_8033	15	interaction_vs_onu	significant	up	FALSE	Carbohydrate Metabolism	METABOLIC
Aminosugars metabolism	Aminosugars metabolism	18/446	45/1145	0.4	1.02690582959641	0.147027358705559	0.499258291656187	0.999971980000289	0.931991428728339	gene_545/gene_546/gene_1033/gene_1198/gene_1826/gene_1950/gene_2960/gene_3313/gene_3342/gene_4490/gene_6002/gene_6023/gene_6339/gene_7095/gene_7153/gene_7157/gene_7391/gene_7768	18	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Butanoate metabolism	Butanoate metabolism	22/446	56/1145	0.392857142857143	1.00856822549648	0.0524943805125735	0.531286306275863	0.999971980000289	0.931991428728339	gene_184/gene_342/gene_873/gene_972/gene_1114/gene_1207/gene_2154/gene_2296/gene_3710/gene_4055/gene_4108/gene_4303/gene_4337/gene_4567/gene_5907/gene_6198/gene_6203/gene_6304/gene_6968/gene_6973/gene_7836/gene_8033	22	interaction_vs_onu	significant	up	FALSE	Carbohydrate Metabolism	METABOLIC
Selenoamino acid metabolism	Selenoamino acid metabolism	10/446	25/1145	0.4	1.02690582959641	0.108604853486192	0.53331232741451	0.999971980000289	0.931991428728339	gene_1256/gene_1963/gene_2351/gene_2471/gene_2848/gene_3242/gene_3505/gene_5033/gene_5159/gene_6340	10	interaction_vs_onu	significant	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Thiamine metabolism	Thiamine metabolism	3/446	7/1145	0.428571428571429	1.10025624599616	0.212437499795655	0.557413866491403	0.999971980000289	0.931991428728339	gene_1033/gene_1198/gene_3313	3	interaction_vs_onu	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	13/446	34/1145	0.382352941176471	0.98160116064363	-0.0869590347237553	0.599942172408289	0.999971980000289	0.931991428728339	gene_334/gene_873/gene_1207/gene_2768/gene_3846/gene_4038/gene_4055/gene_4106/gene_4567/gene_4720/gene_6203/gene_7146/gene_7933	13	interaction_vs_onu	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Fatty acid biosynthesis (path 1)	Fatty acid biosynthesis (path 1)	8/446	21/1145	0.380952380952381	0.978005551996583	-0.0812234462594773	0.614463655878762	0.999971980000289	0.931991428728339	gene_1406/gene_1440/gene_1892/gene_3211/gene_4453/gene_6999/gene_8490/gene_8491	8	interaction_vs_onu	significant	up	FALSE	Lipid Metabolism	METABOLIC
One carbon pool by folate	One carbon pool by folate	5/446	13/1145	0.384615384615385	0.987409451535012	-0.0364531418486155	0.618320670479537	0.999971980000289	0.931991428728339	gene_1986/gene_3720/gene_3858/gene_5342/gene_7236	5	interaction_vs_onu	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Glycerolipid metabolism	Glycerolipid metabolism	47/446	124/1145	0.379032258064516	0.973076088528859	-0.253500009022823	0.635322283712588	0.999971980000289	0.931991428728339	gene_83/gene_184/gene_335/gene_375/gene_681/gene_737/gene_972/gene_1150/gene_1207/gene_1225/gene_1373/gene_1502/gene_2100/gene_2128/gene_2592/gene_2709/gene_3344/gene_3431/gene_3845/gene_3900/gene_3919/gene_4047/gene_4055/gene_4108/gene_4151/gene_4242/gene_4258/gene_4337/gene_4567/gene_5264/gene_5328/gene_5359/gene_5364/gene_5386/gene_5622/gene_5949/gene_6198/gene_6336/gene_6793/gene_6840/gene_7438/gene_7634/gene_7789/gene_8033/gene_8045/gene_8301/gene_8309	47	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Histidine metabolism	Histidine metabolism	15/446	40/1145	0.375	0.962724215246637	-0.191609706493258	0.635343505711967	0.999971980000289	0.931991428728339	gene_1207/gene_1531/gene_1968/gene_2632/gene_2762/gene_2889/gene_3587/gene_4055/gene_4299/gene_4567/gene_5063/gene_6340/gene_7563/gene_7764/gene_8135	15	interaction_vs_onu	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Nitrogen metabolism	Nitrogen metabolism	6/446	16/1145	0.375	0.962724215246637	-0.119889643650582	0.640475026349392	0.999971980000289	0.931991428728339	gene_2351/gene_2459/gene_3709/gene_5159/gene_5342/gene_7930	6	interaction_vs_onu	significant	up	FALSE	Energy Metabolism	METABOLIC
Fatty acid biosynthesis (path 2)	Fatty acid biosynthesis (path 2)	4/446	11/1145	0.363636363636364	0.933550754178557	-0.176816066624691	0.679368978907488	0.999971980000289	0.931991428728339	gene_873/gene_1114/gene_6203/gene_7933	4	interaction_vs_onu	significant	up	FALSE	Lipid Metabolism	METABOLIC
Methane metabolism	Methane metabolism	5/446	14/1145	0.357142857142857	0.916880204996797	-0.249849815194782	0.694252133632953	0.999971980000289	0.931991428728339	gene_1531/gene_2632/gene_3858/gene_6609/gene_7764	5	interaction_vs_onu	significant	up	FALSE	Energy Metabolism	METABOLIC
Toluene and xylene degradation	Toluene and xylene degradation	5/446	14/1145	0.357142857142857	0.916880204996797	-0.249849815194782	0.694252133632953	0.999971980000289	0.931991428728339	gene_3352/gene_6862/gene_7730/gene_7836/gene_8390	5	interaction_vs_onu	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Flavonoids, stilbene and lignin biosynthesis	Flavonoids, stilbene and lignin biosynthesis	13/446	36/1145	0.361111111111111	0.927067762830095	-0.355015133633231	0.698150549970428	0.999971980000289	0.931991428728339	gene_674/gene_1413/gene_1531/gene_1687/gene_2632/gene_2703/gene_3594/gene_3671/gene_3731/gene_7160/gene_7224/gene_7738/gene_7764	13	interaction_vs_onu	significant	up	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Caprolactam degradation	Caprolactam degradation	7/446	20/1145	0.35	0.898542600896861	-0.365480588166824	0.720437683761417	0.999971980000289	0.931991428728339	gene_1514/gene_3274/gene_4620/gene_5622/gene_5649/gene_5800/gene_6158	7	interaction_vs_onu	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
O-Glycans biosynthesis	O-Glycans biosynthesis	7/446	20/1145	0.35	0.898542600896861	-0.365480588166824	0.720437683761417	0.999971980000289	0.931991428728339	gene_1150/gene_3431/gene_3900/gene_5359/gene_5364/gene_8285/gene_8301	7	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Fatty acid metabolism	Fatty acid metabolism	16/446	45/1145	0.355555555555556	0.912805181863478	-0.476477551360609	0.734165497002278	0.999971980000289	0.931991428728339	gene_613/gene_873/gene_929/gene_1035/gene_1114/gene_1207/gene_1225/gene_2229/gene_4055/gene_4258/gene_4491/gene_4567/gene_5183/gene_6203/gene_7852/gene_7933	16	interaction_vs_onu	significant	up	FALSE	Lipid Metabolism	METABOLIC
1,2-Dichloroethane degradation	1,2-Dichloroethane degradation	3/446	9/1145	0.333333333333333	0.85575485799701	-0.346876707527161	0.748951723683341	0.999971980000289	0.931991428728339	gene_1207/gene_4055/gene_4567	3	interaction_vs_onu	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
N-Glycan degradation	N-Glycan degradation	3/446	9/1145	0.333333333333333	0.85575485799701	-0.346876707527161	0.748951723683341	0.999971980000289	0.931991428728339	gene_928/gene_4490/gene_4849	3	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Biotin metabolism	Biotin metabolism	5/446	15/1145	0.333333333333333	0.85575485799701	-0.449003221594417	0.759106062374067	0.999971980000289	0.931991428728339	gene_1490/gene_2442/gene_5698/gene_7909/gene_8226	5	interaction_vs_onu	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	7/446	21/1145	0.333333333333333	0.85575485799701	-0.532683863575502	0.773424697702744	0.999971980000289	0.931991428728339	gene_1150/gene_3431/gene_3709/gene_3900/gene_5359/gene_5364/gene_8301	7	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Arginine and proline metabolism	Arginine and proline metabolism	24/446	69/1145	0.347826086956522	0.892961590953402	-0.73231833690158	0.804430869493913	0.999971980000289	0.931991428728339	gene_1194/gene_1207/gene_1831/gene_2059/gene_2272/gene_2290/gene_2300/gene_2656/gene_2941/gene_3494/gene_4055/gene_4567/gene_4675/gene_5230/gene_5375/gene_5610/gene_5827/gene_6196/gene_6501/gene_6779/gene_7085/gene_7944/gene_8120/gene_8370	24	interaction_vs_onu	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Cyanoamino acid metabolism	Cyanoamino acid metabolism	12/446	36/1145	0.333333333333333	0.85575485799701	-0.702147779243863	0.808601066217586	0.999971980000289	0.931991428728339	gene_1687/gene_2941/gene_3512/gene_3594/gene_3731/gene_3858/gene_5827/gene_6196/gene_7160/gene_7738/gene_7836/gene_8370	12	interaction_vs_onu	significant	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Blood group glycolipid biosynthesis - lact series	Blood group glycolipid biosynthesis - lact series	6/446	19/1145	0.315789473684211	0.810715128628747	-0.664301699047273	0.815272396213224	0.999971980000289	0.931991428728339	gene_1150/gene_3431/gene_3900/gene_5359/gene_5364/gene_8301	6	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
