	149	150	151	152	153	154	155	156	157
149	1	0.998011962520845	0.997034665867533	0.949635078096281	0.949763931126581	0.941962408611439	0.957248934272986	0.965246422702602	0.96391130582023
150	0.998011962520845	1	0.998014272815851	0.948870885118402	0.949520246320338	0.938375884059939	0.953288835885311	0.963615283737164	0.960809617572044
151	0.997034665867533	0.998014272815851	1	0.947372655117567	0.948718699176422	0.933977564581986	0.94943433424802	0.962137811379663	0.957365587354195
152	0.949635078096281	0.948870885118402	0.947372655117567	1	0.997549891906682	0.991104778253251	0.955134592894809	0.96092141957331	0.959709842110145
153	0.949763931126581	0.949520246320338	0.948718699176422	0.997549891906682	1	0.988627100465724	0.952853840299927	0.960700156470221	0.958039363503719
154	0.941962408611439	0.938375884059939	0.933977564581986	0.991104778253251	0.988627100465724	1	0.962645646751986	0.957317812951269	0.963234568125481
155	0.957248934272986	0.953288835885311	0.94943433424802	0.955134592894809	0.952853840299927	0.962645646751986	1	0.993912581503963	0.996374256098064
156	0.965246422702602	0.963615283737164	0.962137811379663	0.96092141957331	0.960700156470221	0.957317812951269	0.993912581503963	1	0.995558986850288
157	0.96391130582023	0.960809617572044	0.957365587354195	0.959709842110145	0.958039363503719	0.963234568125481	0.996374256098064	0.995558986850288	1
