gene_id
TRINITY_DN6288_c0_g1
TRINITY_DN6293_c0_g1
TRINITY_DN6294_c0_g1
TRINITY_DN6307_c1_g2
TRINITY_DN6312_c0_g1
TRINITY_DN6318_c0_g1
TRINITY_DN6319_c0_g1
TRINITY_DN6320_c0_g1
TRINITY_DN6332_c0_g1
TRINITY_DN6337_c0_g1
TRINITY_DN6337_c0_g2
TRINITY_DN6338_c0_g1
TRINITY_DN6339_c0_g1
TRINITY_DN6347_c0_g1
TRINITY_DN6358_c0_g1
TRINITY_DN6362_c0_g1
TRINITY_DN6363_c0_g1
TRINITY_DN6387_c0_g1
TRINITY_DN6398_c0_g1
TRINITY_DN6400_c0_g1
TRINITY_DN6401_c0_g1
TRINITY_DN6408_c0_g1
TRINITY_DN6425_c0_g1
TRINITY_DN6425_c1_g1
TRINITY_DN6438_c0_g1
TRINITY_DN6441_c0_g1
TRINITY_DN6447_c0_g1
TRINITY_DN6452_c0_g1
TRINITY_DN6459_c0_g1
TRINITY_DN6460_c0_g1
TRINITY_DN6465_c0_g1
TRINITY_DN6476_c0_g1
TRINITY_DN6487_c0_g1
TRINITY_DN6490_c0_g1
TRINITY_DN6495_c0_g1
TRINITY_DN6506_c0_g1
TRINITY_DN6507_c0_g1
TRINITY_DN6509_c0_g1
TRINITY_DN6510_c0_g1
TRINITY_DN6538_c0_g1
TRINITY_DN6552_c0_g1
TRINITY_DN6553_c0_g1
TRINITY_DN6559_c0_g1
TRINITY_DN6562_c0_g1
TRINITY_DN6569_c0_g1
TRINITY_DN6571_c0_g2
TRINITY_DN6574_c0_g1
TRINITY_DN6577_c0_g1
TRINITY_DN6579_c0_g1
TRINITY_DN6589_c0_g1
TRINITY_DN6593_c0_g1
TRINITY_DN6601_c0_g1
TRINITY_DN6611_c0_g1
TRINITY_DN6615_c0_g1
TRINITY_DN6621_c0_g1
TRINITY_DN6656_c0_g1
TRINITY_DN6661_c0_g1
TRINITY_DN6661_c0_g2
TRINITY_DN6663_c0_g1
TRINITY_DN6664_c0_g1
TRINITY_DN6665_c0_g1
TRINITY_DN6667_c1_g2
TRINITY_DN6678_c0_g2
TRINITY_DN6682_c0_g1
TRINITY_DN6686_c0_g1
TRINITY_DN6687_c0_g1
TRINITY_DN6690_c0_g1
TRINITY_DN6698_c0_g1
TRINITY_DN6734_c0_g1
TRINITY_DN6739_c0_g1
TRINITY_DN6742_c0_g2
TRINITY_DN6742_c0_g3
TRINITY_DN6744_c0_g1
TRINITY_DN6765_c0_g1
TRINITY_DN6766_c0_g1
TRINITY_DN6772_c0_g1
TRINITY_DN6772_c0_g2
TRINITY_DN6775_c0_g1
TRINITY_DN6776_c0_g1
TRINITY_DN6779_c0_g1
TRINITY_DN6787_c0_g1
TRINITY_DN6808_c0_g1
TRINITY_DN6813_c0_g1
TRINITY_DN6814_c0_g1
TRINITY_DN6829_c0_g1
TRINITY_DN6850_c0_g1
TRINITY_DN6851_c0_g1
TRINITY_DN6852_c0_g1
TRINITY_DN6856_c0_g1
TRINITY_DN6877_c0_g1
TRINITY_DN6878_c0_g1
TRINITY_DN6881_c0_g1
TRINITY_DN6888_c0_g1
TRINITY_DN6888_c0_g2
TRINITY_DN6889_c0_g1
TRINITY_DN6895_c0_g1
TRINITY_DN6908_c0_g1
TRINITY_DN6908_c0_g2
TRINITY_DN6915_c0_g1
TRINITY_DN6918_c0_g1
TRINITY_DN6920_c0_g1
TRINITY_DN6927_c0_g1
TRINITY_DN6931_c0_g1
TRINITY_DN6936_c0_g1
TRINITY_DN6940_c0_g1
TRINITY_DN6948_c0_g1
TRINITY_DN6949_c0_g1
TRINITY_DN6949_c0_g2
TRINITY_DN6953_c0_g1
TRINITY_DN6955_c0_g1
TRINITY_DN6955_c0_g2
TRINITY_DN6960_c0_g1
TRINITY_DN6963_c0_g1
TRINITY_DN6969_c0_g1
TRINITY_DN6969_c0_g2
TRINITY_DN6972_c0_g1
TRINITY_DN6976_c0_g1
TRINITY_DN6983_c0_g1
TRINITY_DN6986_c0_g1
TRINITY_DN7008_c0_g1
TRINITY_DN7016_c0_g1
TRINITY_DN7039_c0_g1
TRINITY_DN7043_c0_g1
TRINITY_DN7049_c0_g1
TRINITY_DN7050_c0_g1
TRINITY_DN7052_c0_g1
TRINITY_DN7058_c0_g1
TRINITY_DN7061_c0_g1
TRINITY_DN7061_c0_g2
TRINITY_DN7062_c0_g1
TRINITY_DN7062_c1_g1
TRINITY_DN7070_c0_g2
TRINITY_DN7076_c0_g1
TRINITY_DN7079_c0_g1
TRINITY_DN7079_c0_g2
TRINITY_DN7081_c0_g1
TRINITY_DN7094_c0_g1
TRINITY_DN7094_c0_g2
TRINITY_DN7099_c0_g1
TRINITY_DN7099_c0_g2
TRINITY_DN7114_c0_g1
TRINITY_DN7116_c0_g1
TRINITY_DN7122_c0_g1
TRINITY_DN7128_c0_g1
TRINITY_DN7129_c0_g1
TRINITY_DN7129_c0_g2
TRINITY_DN7133_c0_g1
TRINITY_DN7142_c0_g1
TRINITY_DN7142_c0_g2
TRINITY_DN7150_c0_g1
TRINITY_DN7150_c0_g2
TRINITY_DN7155_c0_g1
TRINITY_DN7167_c0_g1
TRINITY_DN7176_c0_g2
TRINITY_DN7180_c0_g2
TRINITY_DN7182_c0_g1
TRINITY_DN7188_c0_g1
TRINITY_DN7195_c0_g1
TRINITY_DN7195_c0_g2
TRINITY_DN7221_c0_g1
TRINITY_DN7222_c0_g1
TRINITY_DN7224_c0_g1
TRINITY_DN7229_c0_g1
TRINITY_DN7231_c0_g1
TRINITY_DN7233_c0_g1
TRINITY_DN7236_c0_g1
TRINITY_DN7236_c0_g2
TRINITY_DN7241_c0_g1
TRINITY_DN7242_c0_g1
TRINITY_DN7243_c0_g1
TRINITY_DN7245_c0_g1
TRINITY_DN7246_c0_g1
TRINITY_DN7248_c0_g1
TRINITY_DN7250_c0_g1
TRINITY_DN7250_c0_g2
TRINITY_DN7253_c0_g1
TRINITY_DN7265_c0_g1
TRINITY_DN7267_c0_g1
TRINITY_DN7269_c0_g1
TRINITY_DN7290_c0_g1
TRINITY_DN7292_c0_g1
TRINITY_DN7314_c0_g1
TRINITY_DN7317_c0_g1
TRINITY_DN7317_c0_g2
TRINITY_DN7319_c0_g1
TRINITY_DN7323_c0_g1
TRINITY_DN7327_c0_g1
TRINITY_DN7329_c0_g1
TRINITY_DN7341_c0_g1
TRINITY_DN7354_c0_g1
TRINITY_DN7357_c0_g1
TRINITY_DN7362_c0_g1
TRINITY_DN7367_c0_g1
TRINITY_DN7368_c0_g1
TRINITY_DN7369_c0_g1
TRINITY_DN7369_c0_g2
TRINITY_DN7373_c2_g1
TRINITY_DN7374_c0_g1
TRINITY_DN7374_c0_g2
TRINITY_DN7379_c0_g1
TRINITY_DN7380_c0_g1
TRINITY_DN7382_c0_g1
TRINITY_DN7384_c0_g1
TRINITY_DN7384_c0_g2
TRINITY_DN7385_c0_g1
TRINITY_DN7386_c0_g1
TRINITY_DN7388_c0_g1
TRINITY_DN7390_c0_g1
TRINITY_DN7393_c0_g1
TRINITY_DN7394_c0_g1
TRINITY_DN7397_c0_g1
TRINITY_DN7406_c0_g1
TRINITY_DN7407_c0_g1
TRINITY_DN7410_c0_g2
TRINITY_DN7412_c0_g1
TRINITY_DN7414_c0_g1
TRINITY_DN7416_c0_g2
TRINITY_DN7422_c0_g1
TRINITY_DN7423_c0_g1
TRINITY_DN7426_c0_g1
TRINITY_DN7432_c0_g1
TRINITY_DN7435_c0_g1
TRINITY_DN7439_c0_g1
TRINITY_DN7446_c0_g2
TRINITY_DN7451_c0_g2
TRINITY_DN7454_c0_g1
TRINITY_DN7457_c0_g1
TRINITY_DN7459_c0_g1
TRINITY_DN7459_c0_g2
TRINITY_DN7462_c0_g1
TRINITY_DN7463_c0_g1
TRINITY_DN7466_c0_g1
TRINITY_DN7467_c0_g1
TRINITY_DN7470_c0_g1
TRINITY_DN7476_c0_g1
TRINITY_DN7477_c0_g1
TRINITY_DN7489_c0_g1
TRINITY_DN7489_c0_g2
TRINITY_DN7492_c0_g1
TRINITY_DN7492_c0_g2
TRINITY_DN7498_c0_g1
TRINITY_DN7499_c0_g1
TRINITY_DN7509_c0_g1
TRINITY_DN7509_c0_g2
TRINITY_DN7512_c0_g1
TRINITY_DN7512_c0_g2
TRINITY_DN7515_c0_g1
TRINITY_DN7522_c0_g1
TRINITY_DN7523_c0_g1
TRINITY_DN7524_c0_g2
TRINITY_DN7530_c0_g1
TRINITY_DN7532_c0_g1
TRINITY_DN7539_c0_g1
TRINITY_DN7544_c0_g1
TRINITY_DN7545_c0_g1
TRINITY_DN7546_c0_g1
TRINITY_DN7547_c0_g1
TRINITY_DN7552_c0_g1
TRINITY_DN7556_c0_g1
TRINITY_DN7558_c0_g1
TRINITY_DN7560_c0_g1
TRINITY_DN7564_c0_g1
TRINITY_DN7570_c0_g1
TRINITY_DN7570_c0_g2
TRINITY_DN7580_c0_g1
TRINITY_DN7581_c0_g1
TRINITY_DN7587_c0_g1
TRINITY_DN7592_c0_g1
TRINITY_DN7592_c0_g2
TRINITY_DN7604_c0_g1
TRINITY_DN7606_c0_g1
TRINITY_DN7625_c0_g1
TRINITY_DN7632_c0_g1
TRINITY_DN7636_c0_g1
TRINITY_DN7647_c0_g1
TRINITY_DN7654_c9_g1
TRINITY_DN7658_c0_g1
TRINITY_DN7663_c0_g1
TRINITY_DN7664_c1_g1
TRINITY_DN7680_c0_g1
TRINITY_DN7684_c0_g1
TRINITY_DN7688_c0_g1
TRINITY_DN7688_c0_g2
TRINITY_DN7708_c0_g1
TRINITY_DN7718_c0_g1
TRINITY_DN7723_c0_g1
TRINITY_DN7732_c0_g1
TRINITY_DN7734_c0_g1
TRINITY_DN7736_c0_g1
TRINITY_DN7748_c0_g1
TRINITY_DN7764_c0_g1
TRINITY_DN7767_c0_g1
TRINITY_DN7784_c0_g1
TRINITY_DN7796_c0_g1
TRINITY_DN7808_c0_g1
TRINITY_DN7812_c0_g1
TRINITY_DN7836_c0_g1
TRINITY_DN7848_c0_g1
TRINITY_DN7856_c0_g1
TRINITY_DN7858_c0_g1
TRINITY_DN7859_c0_g1
TRINITY_DN7861_c0_g1
TRINITY_DN7863_c0_g1
TRINITY_DN7864_c0_g1
TRINITY_DN7864_c0_g2
TRINITY_DN7865_c0_g1
TRINITY_DN7865_c0_g2
TRINITY_DN7866_c0_g1
TRINITY_DN7866_c0_g2
TRINITY_DN7870_c0_g1
TRINITY_DN7874_c0_g1
TRINITY_DN7887_c0_g1
TRINITY_DN7890_c0_g1
TRINITY_DN7892_c0_g1
TRINITY_DN7892_c0_g2
TRINITY_DN7896_c0_g1
TRINITY_DN7897_c0_g1
TRINITY_DN7905_c0_g1
TRINITY_DN7907_c0_g1
TRINITY_DN7909_c0_g1
TRINITY_DN7910_c0_g1
TRINITY_DN7914_c0_g1
TRINITY_DN7915_c0_g1
TRINITY_DN7920_c0_g1
TRINITY_DN7921_c0_g1
TRINITY_DN7923_c0_g1
TRINITY_DN7924_c0_g1
TRINITY_DN7929_c0_g1
TRINITY_DN7930_c0_g1
TRINITY_DN7932_c0_g1
TRINITY_DN7934_c0_g1
TRINITY_DN7936_c0_g1
TRINITY_DN7937_c0_g1
TRINITY_DN7949_c0_g1
TRINITY_DN7950_c0_g1
TRINITY_DN7951_c0_g1
TRINITY_DN7952_c0_g1
TRINITY_DN7953_c0_g1
TRINITY_DN7953_c1_g1
TRINITY_DN7962_c0_g1
TRINITY_DN7975_c0_g2
TRINITY_DN7978_c0_g1
TRINITY_DN7980_c0_g1
TRINITY_DN7981_c0_g1
TRINITY_DN7989_c0_g1
TRINITY_DN7993_c0_g1
TRINITY_DN7995_c0_g1
TRINITY_DN7995_c0_g2
TRINITY_DN7997_c0_g1
TRINITY_DN8001_c0_g1
TRINITY_DN8002_c0_g1
TRINITY_DN8020_c0_g1
TRINITY_DN8023_c0_g1
TRINITY_DN8023_c0_g2
TRINITY_DN8029_c0_g1
TRINITY_DN8032_c0_g1
TRINITY_DN8032_c0_g2
TRINITY_DN8033_c0_g1
TRINITY_DN8035_c0_g1
TRINITY_DN8042_c0_g1
TRINITY_DN8046_c0_g1
TRINITY_DN8049_c0_g1
TRINITY_DN8049_c0_g2
TRINITY_DN8057_c0_g1
TRINITY_DN8061_c0_g1
TRINITY_DN8063_c0_g1
TRINITY_DN8067_c0_g1
TRINITY_DN8071_c0_g1
TRINITY_DN8071_c0_g2
TRINITY_DN8088_c0_g1
TRINITY_DN8098_c0_g1
TRINITY_DN8098_c0_g2
TRINITY_DN8100_c0_g1
TRINITY_DN8104_c0_g1
TRINITY_DN8109_c0_g1
TRINITY_DN8116_c0_g1
TRINITY_DN8121_c0_g1
TRINITY_DN8122_c0_g1
TRINITY_DN8126_c0_g1
TRINITY_DN8129_c0_g1
TRINITY_DN8132_c0_g1
TRINITY_DN8135_c0_g1
TRINITY_DN8136_c0_g1
TRINITY_DN8136_c0_g2
TRINITY_DN8140_c0_g1
TRINITY_DN8141_c0_g1
TRINITY_DN8141_c0_g2
TRINITY_DN8143_c0_g1
TRINITY_DN8145_c0_g1
TRINITY_DN8151_c0_g2
TRINITY_DN8155_c0_g1
TRINITY_DN8163_c0_g1
TRINITY_DN8165_c0_g1
TRINITY_DN8170_c0_g1
TRINITY_DN8170_c0_g2
TRINITY_DN8171_c0_g1
TRINITY_DN8196_c0_g1
TRINITY_DN8197_c0_g1
TRINITY_DN8205_c0_g1
TRINITY_DN8213_c0_g1
TRINITY_DN8215_c0_g1
TRINITY_DN8220_c0_g1
TRINITY_DN8241_c0_g1
TRINITY_DN8244_c0_g1
TRINITY_DN8248_c0_g1
TRINITY_DN8257_c0_g1
TRINITY_DN8259_c0_g1
TRINITY_DN8264_c0_g1
TRINITY_DN8266_c0_g1
TRINITY_DN8271_c0_g1
TRINITY_DN8279_c0_g2
TRINITY_DN8288_c0_g1
TRINITY_DN8292_c0_g1
TRINITY_DN8293_c0_g1
TRINITY_DN8295_c0_g1
TRINITY_DN8297_c0_g1
TRINITY_DN8299_c0_g1
TRINITY_DN8299_c0_g2
TRINITY_DN8300_c0_g1
TRINITY_DN8311_c0_g1
TRINITY_DN8312_c0_g1
TRINITY_DN8326_c0_g2
TRINITY_DN8327_c0_g1
TRINITY_DN8330_c0_g1
TRINITY_DN8340_c0_g1
TRINITY_DN8341_c0_g1
TRINITY_DN8341_c0_g2
TRINITY_DN8350_c0_g2
TRINITY_DN8356_c0_g1
TRINITY_DN8356_c0_g2
TRINITY_DN8362_c0_g1
TRINITY_DN8362_c0_g2
TRINITY_DN8363_c0_g1
TRINITY_DN8364_c0_g1
TRINITY_DN8370_c0_g1
TRINITY_DN8378_c0_g1
TRINITY_DN8396_c0_g1
TRINITY_DN8398_c0_g1
TRINITY_DN8405_c0_g1
TRINITY_DN8410_c0_g1
TRINITY_DN8412_c0_g1
TRINITY_DN8423_c0_g1
TRINITY_DN8430_c0_g1
TRINITY_DN8432_c0_g1
TRINITY_DN8443_c0_g1
TRINITY_DN8446_c0_g2
TRINITY_DN8450_c0_g1
TRINITY_DN8451_c0_g1
TRINITY_DN8453_c0_g1
TRINITY_DN8469_c0_g1
TRINITY_DN8490_c0_g1
TRINITY_DN8490_c0_g2
TRINITY_DN8492_c0_g1
TRINITY_DN8496_c0_g1
TRINITY_DN8502_c0_g1
TRINITY_DN8502_c0_g2
TRINITY_DN8506_c0_g1
TRINITY_DN8512_c1_g1
TRINITY_DN8517_c0_g1
TRINITY_DN8518_c0_g1
TRINITY_DN8524_c0_g1
TRINITY_DN8529_c0_g1
TRINITY_DN8529_c0_g2
TRINITY_DN8540_c0_g1
TRINITY_DN8543_c0_g1
TRINITY_DN8543_c0_g2
TRINITY_DN8547_c0_g1
TRINITY_DN8550_c0_g1
TRINITY_DN8555_c0_g1
TRINITY_DN8556_c0_g1
TRINITY_DN8565_c0_g1
TRINITY_DN8574_c0_g1
TRINITY_DN8576_c0_g1
TRINITY_DN8576_c0_g2
TRINITY_DN8581_c0_g1
TRINITY_DN8586_c0_g1
TRINITY_DN8586_c0_g2
TRINITY_DN8592_c0_g1
TRINITY_DN8625_c0_g1
TRINITY_DN8640_c0_g1
TRINITY_DN8641_c0_g1
TRINITY_DN8661_c0_g1
TRINITY_DN8663_c1_g1
TRINITY_DN8664_c0_g1
TRINITY_DN8667_c0_g1
TRINITY_DN8669_c0_g1
TRINITY_DN8669_c0_g2
TRINITY_DN8677_c0_g1
TRINITY_DN8685_c0_g1
TRINITY_DN8685_c0_g2
TRINITY_DN8698_c0_g1
TRINITY_DN8704_c0_g1
TRINITY_DN8713_c0_g1
TRINITY_DN8724_c0_g1
TRINITY_DN8726_c0_g1
TRINITY_DN8733_c0_g1
TRINITY_DN8734_c0_g1
TRINITY_DN8750_c0_g1
TRINITY_DN8752_c0_g1
TRINITY_DN8759_c0_g1
TRINITY_DN8768_c0_g1
TRINITY_DN8769_c0_g1
TRINITY_DN8783_c0_g1
TRINITY_DN8792_c0_g1
TRINITY_DN8798_c0_g1
TRINITY_DN8820_c0_g1
TRINITY_DN8828_c0_g1
TRINITY_DN8841_c0_g1
TRINITY_DN8844_c0_g1
TRINITY_DN8849_c0_g1
TRINITY_DN8858_c0_g1
TRINITY_DN8864_c0_g1
TRINITY_DN8895_c0_g1
TRINITY_DN8909_c0_g1
TRINITY_DN8911_c0_g1
TRINITY_DN8913_c0_g1
TRINITY_DN8919_c0_g1
TRINITY_DN8921_c0_g1
TRINITY_DN8924_c0_g1
TRINITY_DN8933_c0_g1
TRINITY_DN8939_c0_g1
TRINITY_DN8944_c0_g1
TRINITY_DN8946_c0_g1
TRINITY_DN8947_c0_g1
TRINITY_DN8952_c0_g1
TRINITY_DN8957_c0_g1
TRINITY_DN8958_c0_g1
TRINITY_DN8967_c0_g1
TRINITY_DN8975_c0_g1
TRINITY_DN9019_c0_g1
TRINITY_DN9020_c0_g1
TRINITY_DN9025_c0_g1
TRINITY_DN9028_c0_g1
TRINITY_DN9035_c0_g1
TRINITY_DN9045_c0_g1
TRINITY_DN9049_c0_g1
TRINITY_DN9060_c0_g1
TRINITY_DN9062_c0_g1
TRINITY_DN9064_c0_g1
TRINITY_DN9066_c0_g1
TRINITY_DN9072_c0_g1
TRINITY_DN9085_c0_g1
TRINITY_DN9088_c0_g1
TRINITY_DN9093_c0_g1
TRINITY_DN9109_c0_g1
TRINITY_DN9128_c0_g1
TRINITY_DN9130_c0_g1
TRINITY_DN9133_c0_g1
TRINITY_DN9135_c0_g1
TRINITY_DN9136_c0_g1
TRINITY_DN9137_c0_g1
TRINITY_DN9141_c0_g1
TRINITY_DN9147_c0_g1
TRINITY_DN9153_c0_g1
TRINITY_DN9156_c0_g1
TRINITY_DN9160_c0_g1
TRINITY_DN9162_c0_g1
TRINITY_DN9163_c0_g1
TRINITY_DN9169_c0_g1
TRINITY_DN9174_c0_g1
TRINITY_DN9184_c0_g1
TRINITY_DN9188_c0_g1
TRINITY_DN9197_c0_g1
TRINITY_DN9200_c0_g1
TRINITY_DN9201_c0_g1
TRINITY_DN9202_c0_g1
TRINITY_DN9203_c0_g1
TRINITY_DN9204_c0_g1
TRINITY_DN9209_c0_g1
TRINITY_DN9212_c0_g1
TRINITY_DN9219_c0_g1
TRINITY_DN9223_c0_g1
TRINITY_DN9229_c0_g1
TRINITY_DN9247_c0_g1
TRINITY_DN9253_c0_g1
TRINITY_DN9255_c0_g1
TRINITY_DN9258_c0_g1
TRINITY_DN9261_c0_g1
TRINITY_DN9262_c0_g1
TRINITY_DN9266_c0_g1
TRINITY_DN9268_c0_g1
TRINITY_DN9270_c0_g1
TRINITY_DN9271_c0_g1
TRINITY_DN9274_c0_g1
TRINITY_DN9275_c0_g1
TRINITY_DN9276_c0_g1
TRINITY_DN9282_c0_g1
TRINITY_DN9283_c0_g1
TRINITY_DN9284_c0_g1
TRINITY_DN9285_c0_g1
TRINITY_DN9287_c0_g1
TRINITY_DN9289_c0_g1
TRINITY_DN9291_c0_g1
TRINITY_DN9292_c0_g1
TRINITY_DN9293_c0_g1
TRINITY_DN9298_c0_g1
TRINITY_DN9300_c0_g1
TRINITY_DN9302_c0_g1
TRINITY_DN9309_c0_g1
TRINITY_DN9310_c0_g1
TRINITY_DN9311_c0_g1
TRINITY_DN9313_c0_g1
TRINITY_DN9319_c0_g1
TRINITY_DN9326_c0_g1
